Unnamed: 0,Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Total_Amount,Discount_Applied,Tax_Amount,Final_Payment,Service_Time,Booking_Time
29677,29678,1207,845,4,26-09-2017,04-10-2017,21,Completed,Paid,4974.77,959.54,895.46,4910.69,03:15:04,23:39:48
25901,25902,1045,845,4,28-09-2017,07-10-2017,21,Confirmed,Pending,4864.05,783.04,875.53,4956.54,15:50:28,02:35:23
23467,23468,950,845,4,01-10-2017,10-10-2017,21,Cancelled,Failed,731.61,95.59,131.69,767.71,18:10:17,16:55:08
6691,6692,269,845,4,08-10-2017,11-10-2017,21,Completed,Paid,2297.9,263.42,413.62,2448.1,12:01:24,00:59:49
21121,21122,856,846,4,16-05-2024,25-05-2024,35,Confirmed,Failed,4185.26,291.88,753.35,4646.73,10:07:31,05:47:16
8868,8869,350,846,4,21-05-2024,28-05-2024,35,Completed,Paid,4599.28,159.3,827.87,5267.85,17:31:54,14:11:58
13024,13025,520,846,4,29-05-2024,01-06-2024,35,Completed,Failed,3272.9,412.01,589.12,3450.01,14:56:43,23:38:28
15325,15326,613,846,4,26-05-2024,05-06-2024,35,Completed,Paid,4820.57,373.26,867.7,5315.01,01:04:04,05:12:06
25016,25017,1008,846,4,31-05-2024,07-06-2024,35,Confirmed,Pending,3069.02,99.72,552.42,3521.72,05:56:26,07:05:46
24352,24353,982,846,4,30-05-2024,08-06-2024,35,Completed,Failed,597.02,108.85,107.46,595.63,12:14:49,14:55:42
28677,28678,1166,846,4,05-06-2024,11-06-2024,35,Confirmed,Pending,1465.57,22.82,263.8,1706.55,16:32:53,21:27:49
28667,28668,1166,846,4,11-06-2024,14-06-2024,35,Cancelled,Failed,1394.67,123.44,251.04,1522.27,10:41:05,06:47:57
13043,13044,520,846,4,14-06-2024,17-06-2024,35,Confirmed,Refunded,1698.05,234.86,305.65,1768.84,17:17:00,08:20:00
7934,7935,311,846,4,11-06-2024,19-06-2024,35,Completed,Pending,2845.63,205.72,512.21,3152.12,14:16:36,04:26:01
16806,16807,674,846,4,17-06-2024,22-06-2024,35,Cancelled,Paid,2386.9,196.67,429.64,2619.87,09:57:46,14:05:48
24356,24357,982,846,4,21-06-2024,23-06-2024,35,Completed,Failed,4568.29,395.56,822.29,4995.02,02:59:43,01:43:11
28664,28665,1166,846,4,15-06-2024,24-06-2024,35,Confirmed,Failed,4412.76,618.83,794.3,4588.23,07:06:05,10:37:44
15361,15362,615,846,4,24-06-2024,28-06-2024,35,Completed,Paid,4054.51,783.42,729.81,4000.9,01:59:54,15:44:29
25737,25738,1038,846,4,27-06-2024,03-07-2024,35,Cancelled,Refunded,3264.59,62.28,587.63,3789.94,15:51:56,20:24:44
13034,13035,520,846,4,01-07-2024,06-07-2024,35,Confirmed,Pending,4312.73,281.08,776.29,4807.94,04:04:48,22:34:39
21084,21085,855,846,4,05-07-2024,07-07-2024,35,Confirmed,Refunded,773.57,119.79,139.24,793.02,23:58:26,10:32:00
421,422,16,846,4,05-07-2024,12-07-2024,35,Completed,Failed,4772.84,521.1,859.11,5110.85,13:03:23,14:31:12
25006,25007,1008,846,4,14-07-2024,17-07-2024,35,Cancelled,Failed,1798.44,0.62,323.72,2121.54,08:06:56,02:23:52
13014,13015,520,846,4,10-07-2024,18-07-2024,35,Cancelled,Refunded,4187.16,490.16,753.69,4450.69,03:33:03,13:35:26
25025,25026,1008,846,4,16-07-2024,21-07-2024,35,Confirmed,Failed,512.85,37.75,92.31,567.41,01:41:48,23:12:21
8866,8867,350,846,4,20-07-2024,23-07-2024,35,Completed,Pending,3533.96,79.92,636.11,4090.15,07:07:53,18:49:39
13696,13697,553,846,4,22-07-2024,27-07-2024,35,Cancelled,Paid,2284.12,328.06,411.14,2367.2,04:48:33,02:50:18
28704,28705,1166,846,4,24-07-2024,31-07-2024,35,Cancelled,Failed,2125.32,30.86,382.56,2477.02,06:56:25,15:27:57
3535,3536,148,847,4,24-10-2024,02-11-2024,37,Completed,Failed,3761.93,27.75,677.15,4411.33,17:11:28,10:26:15
15887,15888,639,847,4,29-10-2024,07-11-2024,37,Cancelled,Refunded,3555.01,196.13,639.9,3998.78,21:09:33,06:33:42
13165,13166,525,847,4,09-11-2024,11-11-2024,37,Cancelled,Failed,4599.91,393.57,827.98,5034.32,07:15:18,22:48:56
27881,27882,1130,847,4,08-11-2024,15-11-2024,37,Confirmed,Paid,4083.06,673.88,734.95,4144.13,05:28:08,03:04:35
2327,2328,96,847,4,16-11-2024,19-11-2024,37,Confirmed,Failed,1046.38,176.27,188.35,1058.46,08:08:17,20:53:55
6872,6873,275,847,4,15-11-2024,21-11-2024,37,Completed,Refunded,2590.32,34.68,466.26,3021.9,01:58:27,19:46:21
6674,6675,268,847,4,22-11-2024,25-11-2024,37,Confirmed,Refunded,2487.56,141.35,447.76,2793.97,11:50:26,21:14:28
3559,3560,148,847,4,22-11-2024,27-11-2024,37,Cancelled,Paid,2680.31,372.86,482.46,2789.91,22:17:58,00:45:01
30357,30358,1236,847,4,26-11-2024,02-12-2024,37,Cancelled,Paid,2492.47,394.63,448.64,2546.48,03:46:23,16:21:56
6998,6999,279,847,4,25-11-2024,04-12-2024,37,Completed,Pending,2162.71,15.76,389.29,2536.24,01:31:47,20:51:00
4499,4500,184,847,4,30-11-2024,06-12-2024,37,Cancelled,Pending,1467.92,238.03,264.23,1494.12,15:24:03,11:32:13
30425,30426,1237,847,4,29-11-2024,09-12-2024,37,Completed,Failed,1952.54,219.52,351.46,2084.48,01:19:32,16:37:33
5678,5679,232,848,4,24-10-2019,02-11-2019,44,Completed,Failed,3489.75,601.2,628.15,3516.7,18:06:56,05:22:51
22636,22637,915,848,4,05-11-2019,07-11-2019,44,Cancelled,Refunded,917.16,28.62,165.09,1053.63,07:16:49,19:39:06
13817,13818,560,848,4,02-11-2019,08-11-2019,44,Completed,Failed,3061.74,540.4,551.11,3072.45,15:04:52,03:15:12
22091,22092,898,848,4,07-11-2019,09-11-2019,44,Confirmed,Paid,2325.69,294.72,418.62,2449.59,07:53:00,01:53:07
22395,22396,909,848,4,05-11-2019,10-11-2019,44,Completed,Failed,1980.81,17.98,356.55,2319.38,00:58:59,03:05:40
18145,18146,726,848,4,03-11-2019,11-11-2019,44,Completed,Refunded,2468.36,384.12,444.3,2528.54,11:55:04,08:43:57
13841,13842,560,848,4,06-11-2019,15-11-2019,44,Cancelled,Pending,978.91,121.73,176.2,1033.38,01:37:53,06:55:33
3649,3650,150,848,4,14-11-2019,16-11-2019,44,Cancelled,Pending,2466.65,366.3,444,2544.35,08:59:08,03:37:14
18381,18382,737,848,4,10-11-2019,17-11-2019,44,Cancelled,Paid,2783.57,458.53,501.04,2826.08,10:20:01,07:47:18
7058,7059,281,848,4,09-11-2019,18-11-2019,44,Cancelled,Failed,609.32,30.1,109.68,688.9,01:38:11,06:09:21
5953,5954,241,848,4,17-11-2019,21-11-2019,44,Cancelled,Refunded,886.23,69.45,159.52,976.3,07:02:03,05:46:47
29855,29856,1216,848,4,21-11-2019,25-11-2019,44,Confirmed,Paid,756.95,126.68,136.25,766.52,20:33:58,08:45:08
7181,7182,284,849,4,26-01-2015,04-02-2015,42,Cancelled,Failed,1227.73,185.97,220.99,1262.75,03:29:21,08:07:29
32161,32162,1312,849,4,03-02-2015,08-02-2015,42,Completed,Pending,1295.9,174.72,233.26,1354.44,05:40:05,23:28:25
32157,32158,1312,849,4,04-02-2015,10-02-2015,42,Cancelled,Pending,3487.5,74.52,627.75,4040.73,08:41:47,01:56:13
15486,15487,620,849,4,08-02-2015,15-02-2015,42,Completed,Paid,1242.9,82.79,223.72,1383.83,00:41:47,11:23:12
16397,16398,662,849,4,11-02-2015,16-02-2015,42,Completed,Failed,2146.66,364.25,386.4,2168.81,22:12:24,16:16:02
11419,11420,460,849,4,12-02-2015,19-02-2015,42,Confirmed,Pending,4579.63,440.36,824.33,4963.6,07:48:26,09:44:25
16860,16861,677,850,4,23-06-2014,01-07-2014,33,Completed,Paid,2570.41,334.63,462.67,2698.45,03:29:03,22:14:56
19269,19270,780,850,4,27-06-2014,04-07-2014,33,Cancelled,Refunded,3928.5,599.4,707.13,4036.23,10:50:34,22:06:46
16820,16821,677,850,4,27-06-2014,06-07-2014,33,Completed,Paid,4448.85,160.89,800.79,5088.75,06:34:05,00:26:46
14841,14842,597,850,4,02-07-2014,09-07-2014,33,Confirmed,Paid,1664.57,253.5,299.62,1710.69,13:44:27,06:36:28
14853,14854,597,850,4,07-07-2014,12-07-2014,33,Completed,Paid,4882.8,715.74,878.9,5045.96,16:54:38,22:17:56
16858,16859,677,850,4,07-07-2014,17-07-2014,33,Confirmed,Paid,2300.69,401.6,414.12,2313.21,13:41:12,07:46:20
14515,14516,585,850,4,10-07-2014,20-07-2014,33,Cancelled,Refunded,4398.25,244.68,791.68,4945.25,18:02:44,17:17:16
14484,14485,585,850,4,14-07-2014,24-07-2014,33,Completed,Failed,3801.97,44.86,684.35,4441.46,12:08:57,15:47:43
21047,21048,854,850,4,25-07-2014,29-07-2014,33,Completed,Refunded,728.43,82.11,131.12,777.44,13:06:30,09:28:24
14490,14491,585,850,4,26-07-2014,30-07-2014,33,Confirmed,Paid,4406.55,835.21,793.18,4364.52,21:34:01,14:43:21
14834,14835,597,850,4,28-07-2014,04-08-2014,33,Completed,Failed,3849.83,238.45,692.97,4304.35,00:49:43,08:20:25
24180,24181,975,851,4,12-06-2023,20-06-2023,1,Completed,Refunded,2286.57,144.84,411.58,2553.31,23:30:41,06:24:02
25723,25724,1037,851,4,20-06-2023,23-06-2023,1,Completed,Pending,504.63,48.48,90.83,546.98,04:41:12,00:02:05
21719,21720,883,851,4,25-06-2023,28-06-2023,1,Cancelled,Paid,4776.33,770.38,859.74,4865.69,13:05:34,06:58:16
29238,29239,1191,851,4,22-06-2023,01-07-2023,1,Cancelled,Refunded,4120.96,214.31,741.77,4648.42,19:28:31,12:45:41
17458,17459,698,851,4,30-06-2023,03-07-2023,1,Cancelled,Paid,3753.2,468.9,675.58,3959.88,23:37:34,08:13:30
31548,33028,1284,851,4,04-07-2023,07-07-2023,1,Completed,Failed,2559.78,92.36,460.76,2928.18,00:12:45,21:34:24
32642,32643,1332,851,4,03-07-2023,12-07-2023,1,Completed,Pending,3736.57,1.9,672.58,4407.25,07:41:41,00:06:50
27381,33000,1104,851,4,06-07-2023,14-07-2023,1,Confirmed,Failed,4717.26,319.51,849.11,5246.86,08:06:30,15:18:00
28827,28828,1173,851,4,12-07-2023,16-07-2023,1,Cancelled,Paid,4647.01,559.26,836.46,4924.21,05:01:42,12:23:37
31738,31739,1293,851,4,13-07-2023,21-07-2023,1,Confirmed,Refunded,3859.68,405.51,694.74,4148.91,11:18:58,00:55:06
20175,20176,814,851,4,19-07-2023,23-07-2023,1,Cancelled,Pending,876.28,95.48,157.73,938.53,10:59:33,04:08:47
27377,27378,1104,851,4,18-07-2023,25-07-2023,1,Cancelled,Failed,544.71,88.8,98.05,553.96,01:03:33,02:13:47
20164,20165,814,851,4,22-07-2023,29-07-2023,1,Confirmed,Refunded,2746.49,7.35,494.37,3233.51,12:40:21,19:07:09
31763,31764,1293,851,4,30-07-2023,02-08-2023,1,Completed,Paid,2256.55,155.15,406.18,2507.58,22:29:22,03:17:05
24194,24195,975,851,4,28-07-2023,06-08-2023,1,Completed,Failed,4814.52,394.21,866.61,5286.92,15:34:13,16:25:07
31537,31538,1284,851,4,08-08-2023,10-08-2023,1,Confirmed,Pending,4691.1,389.4,844.4,5146.1,19:35:27,10:37:41
12116,12117,486,852,4,14-10-2023,24-10-2023,23,Confirmed,Paid,3879.04,771.34,698.23,3805.93,23:45:03,21:47:55
23265,23266,942,852,4,20-10-2023,29-10-2023,23,Completed,Paid,1562.68,234.36,281.28,1609.6,03:54:39,02:52:15
9750,9751,392,852,4,25-10-2023,01-11-2023,23,Confirmed,Refunded,3459.29,221.18,622.67,3860.78,07:52:10,02:16:38
9760,9761,392,852,4,25-10-2023,04-11-2023,23,Cancelled,Pending,1500.53,30.33,270.1,1740.3,03:23:34,03:05:56
29963,29964,1219,852,4,29-10-2023,05-11-2023,23,Completed,Paid,4995.69,67.47,899.22,5827.44,20:52:42,10:40:56
1958,1959,81,852,4,02-11-2023,07-11-2023,23,Cancelled,Failed,3090.9,453.75,556.36,3193.51,20:05:44,17:06:03
22952,22953,927,852,4,04-11-2023,11-11-2023,23,Completed,Failed,3031.86,543.35,545.73,3034.24,02:23:00,19:58:47
25601,25602,1034,852,4,07-11-2023,13-11-2023,23,Confirmed,Paid,4281.06,0.21,770.59,5051.44,02:05:16,17:43:44
18175,18176,727,852,4,10-11-2023,16-11-2023,23,Confirmed,Refunded,3052.21,458.85,549.4,3142.76,17:56:43,18:52:50
14030,14031,566,852,4,13-11-2023,21-11-2023,23,Completed,Pending,1153.95,174.53,207.71,1187.13,16:50:37,12:20:30
18180,18181,727,852,4,23-11-2023,25-11-2023,23,Cancelled,Pending,3846.24,406.17,692.32,4132.39,17:28:32,16:16:26
26780,26781,1077,853,4,06-05-2018,13-05-2018,5,Completed,Failed,2962.3,580.03,533.21,2915.48,20:52:21,07:27:16
13421,13422,542,853,4,12-05-2018,14-05-2018,5,Completed,Refunded,3692.22,420.73,664.6,3936.09,11:10:01,03:40:11
15137,15138,607,853,4,11-05-2018,15-05-2018,5,Confirmed,Refunded,3560.11,666.91,640.82,3534.02,16:39:04,10:03:13
25836,25837,1042,853,4,14-05-2018,18-05-2018,5,Cancelled,Refunded,3138.32,469.93,564.9,3233.29,09:11:32,05:18:30
13450,13451,542,853,4,18-05-2018,23-05-2018,5,Completed,Failed,3295.61,599.57,593.21,3289.25,17:33:32,18:28:30
13449,13450,542,853,4,18-05-2018,27-05-2018,5,Completed,Pending,4804.45,818.59,864.8,4850.66,16:03:42,01:02:00
7355,7356,291,853,4,19-05-2018,29-05-2018,5,Cancelled,Refunded,2414.79,201.02,434.66,2648.43,18:06:19,19:56:31
7202,7203,285,853,4,28-05-2018,31-05-2018,5,Completed,Paid,4111.14,745.05,740.01,4106.1,15:57:05,05:04:58
7212,7213,285,853,4,23-05-2018,01-06-2018,5,Cancelled,Refunded,1921.47,363.32,345.86,1904.01,01:04:41,04:52:13
613,614,23,853,4,27-05-2018,02-06-2018,5,Cancelled,Failed,669.76,79.44,120.56,710.88,20:26:15,04:33:45
27188,27189,1097,853,4,30-05-2018,06-06-2018,5,Completed,Paid,4380.16,125.29,788.43,5043.3,12:36:09,01:51:48
4491,4492,183,853,4,02-06-2018,07-06-2018,5,Confirmed,Failed,3313.12,64.87,596.36,3844.61,17:15:30,13:58:10
13205,13206,529,853,4,02-06-2018,12-06-2018,5,Completed,Failed,744.17,97.47,133.95,780.65,23:29:26,07:31:00
25839,25840,1042,853,4,09-06-2018,15-06-2018,5,Cancelled,Pending,4627.38,352.77,832.93,5107.54,11:08:50,04:03:37
2031,2032,84,853,4,08-06-2018,16-06-2018,5,Cancelled,Pending,4981.27,862.71,896.63,5015.19,18:55:49,07:54:15
19366,19367,782,853,4,08-06-2018,18-06-2018,5,Confirmed,Paid,3647.76,591.66,656.6,3712.7,06:39:09,21:37:28
25861,25862,1042,853,4,13-06-2018,23-06-2018,5,Confirmed,Paid,3100.77,262.04,558.14,3396.87,18:29:59,18:13:20
24902,24903,1004,853,4,20-06-2018,24-06-2018,5,Cancelled,Pending,4542.88,511.85,817.72,4848.75,21:41:01,03:52:33
13198,13199,529,853,4,26-06-2018,29-06-2018,5,Completed,Pending,3799.42,744.46,683.9,3738.86,11:04:46,23:14:23
27037,27038,1092,853,4,22-06-2018,02-07-2018,5,Confirmed,Pending,4645.64,401.37,836.22,5080.49,00:14:25,12:34:58
10920,10921,439,853,4,29-06-2018,03-07-2018,5,Confirmed,Pending,4666.31,155.41,839.94,5350.84,19:39:13,11:32:30
7215,7216,285,853,4,05-07-2018,07-07-2018,5,Cancelled,Refunded,4410.57,3.97,793.9,5200.5,22:32:58,21:13:22
7375,7376,291,853,4,06-07-2018,11-07-2018,5,Completed,Paid,3038.8,330.19,546.98,3255.59,10:01:25,14:00:31
8712,8713,341,854,4,16-09-2016,21-09-2016,6,Completed,Failed,2367.93,190.63,426.23,2603.53,05:39:19,03:56:16
18069,18070,724,854,4,18-09-2016,23-09-2016,6,Cancelled,Failed,2455.9,78.62,442.06,2819.34,04:44:50,14:20:17
4949,4950,201,854,4,21-09-2016,26-09-2016,6,Completed,Paid,3130.24,288.98,563.44,3404.7,00:37:23,04:20:34
1888,1889,78,854,4,25-09-2016,27-09-2016,6,Confirmed,Refunded,4925.18,400.66,886.53,5411.05,13:24:39,09:48:54
22863,22864,924,854,4,23-09-2016,29-09-2016,6,Confirmed,Pending,2179.02,244.23,392.22,2327.01,17:51:23,12:44:15
18056,18057,724,854,4,25-09-2016,03-10-2016,6,Cancelled,Pending,2059.36,362.1,370.68,2067.94,22:59:37,09:53:48
18057,18058,724,854,4,29-09-2016,07-10-2016,6,Confirmed,Failed,3856.28,463.84,694.13,4086.57,11:57:45,12:10:16
8692,8693,341,854,4,05-10-2016,11-10-2016,6,Completed,Paid,1795.75,270.95,323.24,1848.04,01:21:19,12:26:38
27522,27523,1112,854,4,05-10-2016,13-10-2016,6,Cancelled,Failed,1200.41,8.26,216.07,1408.22,04:31:47,10:57:04
8118,8119,318,854,4,13-10-2016,17-10-2016,6,Completed,Paid,1250.58,107.13,225.1,1368.55,05:17:43,16:51:56
18925,18926,766,854,4,13-10-2016,18-10-2016,6,Cancelled,Refunded,3456.42,249.98,622.16,3828.6,16:22:26,08:58:37
13072,13073,522,854,4,16-10-2016,20-10-2016,6,Confirmed,Refunded,4137.09,294.57,744.68,4587.2,00:39:54,05:41:00
7796,7797,306,854,4,20-10-2016,24-10-2016,6,Completed,Refunded,4576.57,628.56,823.78,4771.79,05:59:57,07:32:50
20651,20652,834,854,4,21-10-2016,27-10-2016,6,Completed,Pending,2824.73,219.66,508.45,3113.52,02:42:34,06:46:03
1900,1901,78,854,4,26-10-2016,30-10-2016,6,Cancelled,Paid,3777.51,676.91,679.95,3780.55,01:10:01,11:35:50
7792,7793,306,854,4,24-10-2016,02-11-2016,6,Cancelled,Paid,2239.35,226.29,403.08,2416.14,06:45:19,22:43:15
26992,26993,1091,854,4,31-10-2016,04-11-2016,6,Confirmed,Refunded,675.25,48.78,121.55,748.02,05:15:27,20:08:07
26344,26345,1059,854,4,06-11-2016,09-11-2016,6,Completed,Refunded,4055.22,747.91,729.94,4037.25,16:13:39,07:59:16
1882,1883,78,854,4,11-11-2016,14-11-2016,6,Confirmed,Refunded,2255.33,268.83,405.96,2392.46,00:06:24,01:23:54
21206,21207,860,855,4,16-11-2018,25-11-2018,39,Cancelled,Pending,3357.44,31.78,604.34,3930,12:52:39,07:49:52
14245,14246,575,855,4,26-11-2018,28-11-2018,39,Confirmed,Failed,3096.99,600.89,557.46,3053.56,03:51:50,21:18:17
22044,22045,897,855,4,29-11-2018,03-12-2018,39,Cancelled,Failed,1832.54,146.71,329.86,2015.69,23:00:04,20:04:38
14226,14227,575,855,4,03-12-2018,08-12-2018,39,Cancelled,Pending,1277.9,0.12,230.02,1507.8,00:48:33,17:27:48
1992,1993,83,855,4,06-12-2018,12-12-2018,39,Confirmed,Pending,2407.01,258.51,433.26,2581.76,05:29:39,16:39:56
30000,30001,1220,855,4,03-12-2018,13-12-2018,39,Cancelled,Pending,2516.84,65.42,453.03,2904.45,16:32:09,09:39:37
9826,9827,395,855,4,09-12-2018,16-12-2018,39,Confirmed,Refunded,4751.62,170.22,855.29,5436.69,10:03:10,17:53:28
5167,5168,210,855,4,17-12-2018,20-12-2018,39,Cancelled,Pending,2691.29,210.29,484.43,2965.43,21:33:20,01:16:53
27316,27317,1102,855,4,20-12-2018,22-12-2018,39,Cancelled,Paid,3470.5,160.12,624.69,3935.07,15:06:26,15:37:03
27795,27796,1126,855,4,21-12-2018,27-12-2018,39,Confirmed,Pending,1583.97,135.98,285.11,1733.1,10:37:11,02:23:41
29178,29179,1187,855,4,22-12-2018,30-12-2018,39,Completed,Pending,3707.34,647.7,667.32,3726.96,12:04:47,06:44:58
21215,21216,860,855,4,27-12-2018,04-01-2019,39,Confirmed,Paid,4063.99,528.15,731.52,4267.36,12:49:47,20:39:17
32569,32570,1329,855,4,27-12-2018,06-01-2019,39,Confirmed,Paid,1941.25,180.71,349.43,2109.97,09:13:37,03:32:48
1342,1343,57,855,4,04-01-2019,09-01-2019,39,Confirmed,Refunded,3688.04,246.9,663.85,4104.99,23:06:07,17:45:16
2009,2010,83,855,4,02-01-2019,10-01-2019,39,Cancelled,Refunded,3146.32,521.79,566.34,3190.87,19:19:29,12:05:19
27792,27793,1126,855,4,02-01-2019,12-01-2019,39,Completed,Pending,4859.2,389.35,874.66,5344.51,05:56:44,04:53:27
27332,27333,1102,855,4,11-01-2019,13-01-2019,39,Confirmed,Failed,3633.84,641.02,654.09,3646.91,07:28:17,05:40:53
18234,18235,730,855,4,10-01-2019,15-01-2019,39,Confirmed,Paid,2362.88,323.97,425.32,2464.23,07:59:02,16:53:36
27320,27321,1102,855,4,17-01-2019,20-01-2019,39,Cancelled,Refunded,755.23,27.71,135.94,863.46,08:34:22,08:19:12
29176,29177,1187,855,4,19-01-2019,24-01-2019,39,Completed,Failed,3277.28,378.19,589.91,3489,18:33:47,03:02:00
15809,15810,636,855,4,15-01-2019,25-01-2019,39,Confirmed,Failed,740.62,58.08,133.31,815.85,18:35:32,07:21:51
31663,31664,1289,856,4,05-06-2012,10-06-2012,30,Completed,Pending,769.43,53.53,138.5,854.4,04:54:30,09:54:38
20440,20441,823,856,4,10-06-2012,13-06-2012,30,Completed,Paid,3586.11,410.21,645.5,3821.4,00:34:55,01:02:35
31086,31087,1262,856,4,07-06-2012,15-06-2012,30,Completed,Failed,2229.76,428.98,401.36,2202.14,19:32:29,01:40:55
23212,23213,940,856,4,09-06-2012,16-06-2012,30,Cancelled,Paid,4677.68,145.67,841.98,5373.99,12:30:00,05:29:00
28876,28877,1175,856,4,12-06-2012,19-06-2012,30,Confirmed,Paid,4669.62,491.6,840.53,5018.55,02:44:24,13:09:22
9119,9120,361,856,4,14-06-2012,22-06-2012,30,Confirmed,Paid,4389.05,296.4,790.03,4882.68,16:55:31,11:50:19
5102,5103,208,857,4,11-09-2023,16-09-2023,19,Completed,Pending,3888.28,584.67,699.89,4003.5,22:36:44,22:53:56
11096,11097,446,857,4,13-09-2023,18-09-2023,19,Completed,Failed,4650.58,136.69,837.1,5350.99,00:14:38,06:23:10
27763,27764,1123,857,4,12-09-2023,19-09-2023,19,Completed,Pending,3655.14,51.25,657.93,4261.82,15:44:59,17:38:47
20838,20839,845,857,4,17-09-2023,20-09-2023,19,Completed,Paid,2249.54,347.98,404.92,2306.48,06:11:13,23:28:29
20296,20297,819,857,4,15-09-2023,22-09-2023,19,Confirmed,Paid,3057.15,347.07,550.29,3260.37,11:20:54,23:05:04
20151,20152,813,857,4,14-09-2023,23-09-2023,19,Completed,Failed,1491.31,265.56,268.44,1494.19,15:28:30,23:44:24
25533,25534,1032,857,4,18-09-2023,28-09-2023,19,Cancelled,Failed,1786.77,322.83,321.62,1785.56,22:32:14,14:55:14
12169,12170,488,857,4,28-09-2023,01-10-2023,19,Confirmed,Paid,3903.87,671.78,702.7,3934.79,07:34:17,04:26:06
12446,12447,496,857,4,28-09-2023,05-10-2023,19,Completed,Failed,3586.86,680.09,645.63,3552.4,07:39:14,19:54:36
25523,25524,1032,857,4,07-10-2023,10-10-2023,19,Cancelled,Failed,991.01,150.78,178.38,1018.61,04:58:51,22:12:31
7482,7483,294,857,4,07-10-2023,11-10-2023,19,Cancelled,Refunded,3736.64,584.63,672.6,3824.61,21:49:58,15:01:52
5118,5119,208,857,4,12-10-2023,16-10-2023,19,Confirmed,Refunded,777.12,126.14,139.88,790.86,01:26:48,08:53:29
27751,27752,1123,857,4,11-10-2023,19-10-2023,19,Completed,Paid,1167.66,202.2,210.18,1175.64,19:04:52,07:54:23
5108,5109,208,857,4,12-10-2023,21-10-2023,19,Completed,Pending,1882.13,310.79,338.78,1910.12,15:52:10,04:34:52
20318,20319,819,857,4,22-10-2023,24-10-2023,19,Completed,Pending,1204.77,172.99,216.86,1248.64,17:19:18,17:28:37
32358,32359,1321,857,4,23-10-2023,29-10-2023,19,Completed,Refunded,2415.53,193.7,434.8,2656.63,20:18:30,13:09:46
28711,28712,1167,857,4,30-10-2023,01-11-2023,19,Confirmed,Failed,4321.6,853.6,777.89,4245.89,17:26:39,21:38:48
13481,13482,543,857,4,29-10-2023,02-11-2023,19,Cancelled,Refunded,3075.16,109.74,553.53,3518.95,02:32:10,12:02:14
23384,23385,946,857,4,01-11-2023,03-11-2023,19,Cancelled,Pending,1851.38,284.69,333.25,1899.94,11:55:58,08:36:15
24512,24513,989,857,4,03-11-2023,05-11-2023,19,Completed,Refunded,982.27,88.88,176.81,1070.2,03:13:12,00:57:08
20315,20316,819,857,4,05-11-2023,07-11-2023,19,Cancelled,Pending,709.98,6.55,127.8,831.23,00:38:28,01:15:47
24516,24517,989,857,4,04-11-2023,11-11-2023,19,Confirmed,Pending,4740.07,692.46,853.21,4900.82,09:45:38,09:42:14
24520,24521,989,857,4,11-11-2023,13-11-2023,19,Completed,Paid,1634.51,33.44,294.21,1895.28,22:58:48,01:59:42
12143,12144,487,857,4,09-11-2023,14-11-2023,19,Confirmed,Paid,3131.04,323.24,563.59,3371.39,18:12:27,05:34:27
8939,8940,352,858,4,05-11-2023,15-11-2023,26,Completed,Paid,3850.65,327.31,693.12,4216.46,09:47:38,19:32:22
1074,1075,46,858,4,13-11-2023,19-11-2023,26,Confirmed,Paid,3182.32,418.89,572.82,3336.25,00:42:25,00:20:16
19326,19327,781,858,4,16-11-2023,24-11-2023,26,Completed,Failed,4141.7,423.21,745.51,4464,16:39:46,21:47:53
4068,4069,165,858,4,17-11-2023,25-11-2023,26,Cancelled,Paid,2469.86,272.25,444.57,2642.18,11:30:08,06:25:52
4309,4310,175,858,4,23-11-2023,27-11-2023,26,Confirmed,Pending,2283.2,246.37,410.98,2447.81,22:52:59,06:21:07
13940,13941,564,858,4,27-11-2023,29-11-2023,26,Confirmed,Failed,3824.23,160.23,688.36,4352.36,17:10:19,22:25:48
1783,1784,75,858,4,26-11-2023,30-11-2023,26,Cancelled,Failed,1265.93,162.66,227.87,1331.14,06:38:50,10:11:56
3588,3589,149,858,4,29-11-2023,02-12-2023,26,Cancelled,Paid,2227.81,162.82,401.01,2466,23:13:18,21:27:01
30336,30337,1235,859,4,28-04-2017,01-05-2017,32,Confirmed,Pending,2023.03,14.19,364.15,2372.99,22:41:48,03:24:52
25517,25518,1031,859,4,23-04-2017,02-05-2017,32,Confirmed,Paid,4564.95,683.02,821.69,4703.62,09:22:09,02:13:25
17866,17867,717,859,4,27-04-2017,07-05-2017,32,Completed,Refunded,2399.2,111.41,431.86,2719.65,23:58:01,08:56:15
27290,27291,1101,859,4,06-05-2017,10-05-2017,32,Cancelled,Paid,4500.87,270.02,810.16,5041.01,02:44:05,21:08:57
2813,2814,118,859,4,07-05-2017,14-05-2017,32,Completed,Refunded,2853.32,559.39,513.6,2807.53,07:50:44,21:18:53
