performance_review_id,average_rating,customer_feedback_score,total_reviews,completion_rate,cancellation_rate,response_time,no_show_rate
2436,4.1,85.96,1,81.46,9.88,20.28,3.57
2437,4.1,86.67,2,81.38,10.73,23.69,3.47
2438,4.0,79.43,2,85.58,7.34,22.64,3.31
2439,4.3,84.21,3,80.25,6.09,23.58,2.55
2440,3.7,74.26,1,85.71,8.71,26.37,6.13
2441,4.3,87.88,3,84.55,4.93,23.88,2.05
2442,4.3,83.73,3,80.83,9.46,20.68,2.12
2443,4.6,94.36,4,81.81,9.61,20.63,3.09
2444,4.8,91.52,4,87.42,8.04,20.7,1.77
2445,4.2,79.49,3,84.83,8.23,21.13,3.29
2446,4.0,78.86,2,78.03,7.27,20.25,5.23
2447,3.9,76.53,2,79.43,6.99,23.37,5.81
2448,3.8,74.16,1,84.45,8.28,20.88,5.56
2449,3.6,71.91,1,76.0,10.7,27.3,3.74
2450,4.0,78.21,2,86.05,8.18,24.78,5.92
2451,3.9,74.92,2,83.58,11.4,21.55,3.65
2452,4.9,96.09,5,86.34,7.93,18.13,0.88
2453,4.3,90.75,3,82.46,5.21,24.7,3.4
2454,4.0,79.11,1,77.69,6.29,22.24,4.9
2455,4.4,87.45,3,87.75,8.36,23.1,1.53
2456,3.7,74.77,1,77.43,7.78,23.88,5.14
2457,4.2,88.83,3,81.6,9.65,24.38,5.03
2458,4.4,85.42,3,85.19,7.85,22.62,2.25
2459,4.2,85.81,3,80.96,6.28,19.34,4.37
2460,4.1,84.16,3,82.97,8.07,21.37,3.4
2461,5.0,101.07,5,90.59,4.94,19.35,1.66
2462,4.8,91.89,5,86.21,8.34,22.36,1.52
2463,4.4,89.77,3,88.99,4.49,19.01,3.7
2464,4.4,83.64,3,87.98,9.68,22.01,2.64
2465,4.4,88.96,3,82.83,8.21,20.21,4.52
2466,3.8,78.4,2,80.5,10.53,26.14,6.25
2467,4.1,79.11,2,82.23,5.22,24.19,5.54
2468,3.6,75.42,0,81.76,10.47,23.82,3.45
2469,4.2,79.3,3,81.37,8.43,20.2,1.66
2470,4.3,89.44,3,88.69,7.82,18.87,3.15
2471,3.8,75.6,2,82.59,10.82,24.53,5.32
2472,4.9,95.18,5,85.99,6.14,18.84,4.11
2473,4.9,94.34,5,88.45,7.94,18.29,3.33
2474,4.6,96.53,4,84.45,5.1,23.51,3.12
2475,4.3,81.73,3,87.18,9.44,21.6,1.51
2476,4.8,92.99,5,87.18,4.18,21.3,3.7
2477,3.7,72.48,1,76.42,11.28,22.26,3.31
2478,4.7,95.2,3,82.77,9.04,17.28,0.82
2479,3.7,74.45,1,84.65,8.41,23.71,6.0
2480,4.7,90.26,4,86.63,6.58,21.19,2.87
2481,3.9,75.9,2,86.5,9.75,23.44,2.71
2482,4.8,93.39,5,82.22,3.58,22.14,1.95
2483,4.9,95.14,5,84.95,5.76,19.0,0.54
2484,3.7,73.11,1,77.94,8.56,23.07,5.15
2485,4.2,86.04,3,84.04,10.13,24.7,2.73
2486,5.0,97.17,4,86.33,7.76,18.44,3.46
2487,4.2,82.67,3,80.07,9.1,20.82,3.03
2488,4.8,94.91,5,87.93,7.03,17.39,2.38
2489,4.4,92.76,3,84.86,8.7,23.16,1.45
2490,4.1,86.55,2,80.75,7.4,24.55,2.9
2491,3.9,81.0,2,81.8,8.23,20.6,4.91
2492,3.8,73.42,2,83.96,9.42,22.95,5.35
2493,4.6,87.68,4,82.55,9.33,22.1,1.77
2494,4.1,80.17,2,80.93,9.54,25.28,3.82
2495,4.3,83.67,2,82.46,7.91,21.07,4.67
2496,4.2,84.06,3,85.97,9.52,24.43,3.12
2497,4.4,90.78,3,87.97,6.53,20.76,1.74
2498,4.8,99.58,5,85.26,7.48,17.88,2.13
2499,5.0,103.45,5,85.47,4.96,16.02,2.4
2500,4.1,80.6,3,86.89,6.88,21.58,1.83
2501,4.7,95.87,4,90.99,7.06,19.47,1.99
2502,4.6,90.13,4,87.2,7.82,23.27,3.23
2503,4.4,83.61,3,89.4,7.06,19.64,5.01
2504,4.9,100.02,5,88.6,6.19,18.69,1.83
2505,3.8,71.1,2,83.83,10.26,20.95,3.05
2506,3.7,73.09,1,79.89,11.01,25.78,4.74
2507,4.8,94.29,5,85.83,8.47,22.29,1.54
2508,4.2,85.93,3,79.94,7.03,20.63,2.46
2509,4.8,98.66,3,89.73,8.81,19.37,2.76
2510,4.8,94.04,5,90.81,6.92,17.53,4.06
2511,3.6,75.12,1,81.73,11.43,24.34,6.14
2512,4.8,93.94,5,84.94,7.3,17.6,1.13
2513,4.2,83.46,3,80.04,6.13,22.34,4.66
2514,4.3,88.27,3,81.65,5.03,23.21,2.32
2515,4.4,89.93,3,82.05,8.66,21.72,2.36
2516,4.9,102.87,5,88.14,5.87,17.87,3.88
2517,3.5,67.25,0,84.45,11.21,24.12,6.64
2518,4.2,85.62,3,78.98,7.76,23.03,2.27
2519,4.5,91.1,4,80.01,5.87,21.54,1.26
2520,4.6,96.15,4,86.5,5.41,18.42,1.97
2521,4.5,86.56,4,82.84,8.38,23.07,3.33
2522,3.7,76.52,1,84.81,8.06,24.05,6.11
2523,3.9,78.68,2,80.27,10.09,21.37,2.68
2524,4.0,77.75,2,80.4,7.8,20.74,3.66
2525,4.7,93.74,4,83.7,8.03,22.99,1.69
2526,3.9,76.34,2,78.45,6.66,22.09,2.26
2527,3.8,76.79,2,82.32,7.33,26.25,5.55
2528,4.9,101.89,5,83.68,6.92,18.86,3.45
2529,3.5,70.69,0,79.25,10.36,24.32,3.88
2530,5.0,101.32,5,87.11,3.72,20.21,0.6
2531,4.5,90.19,3,80.2,9.42,18.06,1.58
2532,4.7,89.51,4,81.17,5.06,19.23,2.46
2533,3.9,75.33,2,82.2,8.33,22.22,3.19
2534,3.5,69.92,0,81.96,8.21,27.21,5.05
2535,4.6,90.1,4,89.92,6.03,20.77,2.34
2536,4.8,92.82,4,83.29,6.05,18.99,1.24
2537,4.6,92.04,4,81.53,5.47,19.2,3.8
2538,3.7,72.23,1,76.52,11.01,24.74,3.2
2539,4.6,89.58,4,84.86,6.06,18.51,4.0
2540,4.7,93.64,4,87.23,7.78,18.68,2.85
2541,4.5,86.33,4,88.41,5.24,19.76,4.33
2542,4.6,96.28,4,87.33,5.96,21.25,0.82
2543,4.8,99.68,4,83.58,3.15,19.04,3.4
2544,4.4,90.08,3,84.12,8.85,21.43,1.41
2545,3.6,68.06,1,84.6,10.46,25.5,6.6
2546,4.2,86.76,3,81.77,9.81,24.94,4.41
2547,3.6,75.08,1,80.49,9.43,26.19,4.08
2548,4.1,84.68,3,87.59,10.0,22.03,3.08
2549,4.1,78.14,3,85.35,9.09,24.09,5.25
2550,3.6,73.44,1,82.98,6.72,27.3,6.41
2551,4.0,83.34,2,80.02,7.02,23.0,5.57
2552,3.7,74.77,1,80.15,9.36,23.66,5.83
2553,4.7,95.46,4,81.82,7.11,17.67,3.88
2554,4.9,97.58,4,88.07,3.19,21.75,2.49
2555,3.6,72.29,1,76.54,10.93,23.08,2.91
2556,4.9,93.34,5,90.36,6.06,16.78,0.55
2557,4.3,87.39,3,87.15,7.75,22.02,4.0
2558,3.9,73.81,2,82.34,7.55,25.48,3.8
2559,3.6,71.35,1,76.91,10.27,24.04,5.07
2560,4.3,83.93,3,79.26,4.76,23.5,2.32
2561,4.7,94.45,4,88.97,3.79,22.22,3.2
2562,4.6,88.33,4,86.5,8.1,20.33,1.77
2563,3.6,73.92,1,82.61,8.63,25.15,4.64
2564,3.6,74.95,1,78.54,8.78,24.8,4.71
2565,4.1,78.63,3,83.09,6.45,25.24,2.51
2566,3.9,74.04,2,84.47,8.47,24.75,5.7
2567,3.8,72.46,2,81.13,6.41,26.35,4.5
2568,3.9,81.77,2,83.01,7.6,21.72,5.67
2569,4.7,94.28,4,88.9,6.56,19.06,1.65
2570,4.9,97.67,5,84.15,5.59,16.83,0.89
2571,4.1,78.07,3,78.66,11.2,22.6,1.87
2572,4.9,99.5,5,87.32,5.13,21.64,0.58
2573,4.0,83.68,2,78.12,7.82,21.96,2.59
2574,4.2,87.28,2,86.17,7.92,19.97,1.92
2575,3.8,77.26,2,83.69,7.24,21.21,5.99
2576,4.5,85.75,3,88.82,9.26,20.69,4.65
2577,5.0,96.12,5,88.9,5.93,16.98,3.75
2578,4.4,83.49,3,80.17,5.45,20.48,5.04
2579,4.0,77.57,2,80.03,10.26,24.92,3.97
2580,4.5,86.36,3,88.08,4.21,20.3,3.12
2581,3.7,71.6,1,77.67,12.3,24.86,3.12
2582,4.8,94.85,5,88.48,8.29,19.81,0.95
2583,4.3,90.43,3,86.8,8.08,23.11,4.49
2584,4.2,85.1,3,81.8,5.57,20.14,5.02
2585,4.4,91.35,3,82.72,5.59,23.92,4.34
2586,4.4,90.1,3,85.08,5.98,22.26,4.54
2587,3.6,68.13,1,84.11,8.15,23.23,3.91
2588,4.5,92.36,4,82.24,6.99,18.74,2.86
2589,3.9,75.75,2,86.41,11.47,21.3,4.04
2590,4.6,93.39,4,86.49,6.37,22.3,4.78
2591,4.7,92.41,4,90.92,7.37,20.73,4.4
2592,4.7,98.98,4,81.9,7.53,19.48,2.99
2593,4.3,83.64,3,80.27,9.83,20.8,1.95
2594,4.3,83.79,3,87.27,4.8,23.93,2.43
2595,3.7,78.31,1,84.65,8.83,26.45,4.06
2596,4.7,89.25,4,85.45,8.11,20.69,4.09
2597,3.9,79.97,2,84.14,10.69,23.55,2.88
2598,4.2,86.25,3,87.18,10.46,24.1,2.48
2599,3.9,81.36,2,77.43,10.02,24.9,3.6
2600,3.7,78.74,1,81.74,7.87,23.6,6.31
2601,4.4,92.76,3,88.03,7.33,18.9,3.22
2602,3.6,67.65,1,79.48,6.89,26.21,5.39
2603,4.6,95.22,4,83.52,7.58,18.61,2.35
2604,4.0,81.46,2,85.46,8.83,20.1,2.75
2605,3.5,71.47,0,78.36,11.0,27.06,3.89
2606,4.3,82.28,3,79.03,10.18,22.27,4.61
2607,3.6,73.5,0,85.1,10.82,26.95,6.37
2608,3.9,82.82,2,82.92,7.72,23.31,4.17
2609,4.6,96.12,4,88.7,4.89,23.16,2.23
2610,3.6,71.39,1,83.75,11.83,23.72,6.03
2611,4.8,91.4,3,82.16,4.27,21.15,3.09
2612,3.5,68.62,0,76.71,7.97,23.81,3.16
2613,3.9,81.26,1,80.11,7.04,20.41,3.6
2614,4.6,94.01,4,83.71,6.75,19.88,3.53
2615,4.0,79.59,2,84.09,6.25,24.43,4.29
2616,3.7,69.55,1,82.23,12.03,22.1,6.51
2617,4.0,79.27,2,82.45,11.3,23.03,5.46
2618,3.9,77.69,2,79.11,11.64,21.67,2.44
2619,4.8,100.29,4,85.32,3.33,17.25,3.3
2620,4.0,81.41,2,82.94,11.18,23.7,3.35
2621,4.7,92.12,4,85.68,9.38,22.91,3.33
2622,4.8,96.25,5,82.77,8.75,18.66,2.87
2623,4.2,79.66,3,85.0,8.93,22.68,3.61
2624,4.9,102.73,5,82.73,7.01,22.12,3.61
2625,4.1,80.6,2,81.78,5.93,23.5,4.63
2626,4.9,97.78,5,89.1,8.05,20.44,3.76
2627,3.6,70.55,1,75.7,7.06,22.67,3.93
2628,4.5,91.83,4,85.7,5.91,20.96,2.39
2629,4.2,85.62,3,81.85,10.85,21.4,4.09
2630,4.1,84.15,2,78.09,7.73,22.43,5.67
2631,4.4,85.68,3,81.4,5.09,23.2,2.69
2632,4.6,90.16,4,89.91,9.52,20.36,0.93
2633,3.5,66.25,0,80.21,12.9,22.38,4.78
2634,3.8,77.56,1,86.47,7.22,26.23,4.58
2635,4.6,87.4,4,85.75,8.89,20.87,4.0
2636,4.5,90.98,4,85.44,6.34,23.55,3.91
2637,4.9,101.7,5,85.92,5.09,19.83,4.06
2638,4.6,95.91,4,83.6,5.28,18.02,3.93
2639,4.9,97.49,5,84.52,3.07,19.72,1.39
2640,4.6,91.59,4,83.93,5.31,21.05,3.37
2641,3.9,73.77,2,81.6,6.12,21.69,4.89
2642,3.7,75.71,1,77.92,11.95,24.03,6.59
2643,4.7,97.21,4,83.25,7.37,19.96,1.15
2644,4.5,87.45,3,82.72,9.32,21.74,1.77
2645,3.6,71.21,0,79.99,11.0,23.16,3.42
2646,4.0,83.39,2,84.03,6.29,23.49,4.36
2647,4.9,101.77,5,90.56,8.44,17.85,0.74
2648,4.3,83.43,3,81.87,10.0,21.48,4.02
2649,4.1,82.51,3,79.84,7.29,20.34,5.02
2650,4.2,80.92,3,82.29,5.57,19.42,3.33
2651,3.8,72.02,2,85.44,10.32,22.72,4.64
2652,4.1,86.11,2,78.1,9.57,21.25,5.45
2653,4.1,85.21,2,84.78,10.58,22.04,4.08
2654,3.6,74.6,1,80.27,7.02,27.37,3.63
2655,4.7,89.49,4,82.61,4.25,20.33,1.97
2656,4.1,85.44,3,81.21,8.79,22.92,3.92
2657,4.7,93.38,3,83.25,7.11,22.85,1.22
2658,4.8,94.42,5,90.28,3.3,22.33,2.85
2659,3.8,76.46,2,81.32,8.48,26.1,6.4
2660,4.5,85.91,4,85.63,7.5,18.59,3.61
2661,4.2,86.57,3,84.44,9.33,23.01,3.09
2662,4.8,96.82,5,87.9,5.0,21.65,1.73
2663,3.8,72.87,1,81.46,9.0,25.81,6.13
2664,4.5,86.88,4,80.18,8.88,21.47,4.49
2665,4.4,84.84,3,82.85,10.02,18.5,3.09
2666,3.9,73.57,2,78.84,7.18,26.24,3.61
2667,3.7,74.88,0,82.8,7.92,24.03,5.44
2668,4.5,93.4,4,80.57,9.64,20.36,2.26
2669,4.6,87.17,4,86.14,6.08,19.97,1.28
2670,4.0,75.49,2,79.61,9.81,22.54,3.24
2671,4.5,90.73,3,89.49,7.67,19.45,2.74
2672,4.1,85.19,2,81.36,6.91,21.56,2.82
2673,4.6,90.27,4,83.75,7.62,23.51,1.67
2674,3.8,74.5,1,85.73,10.03,23.01,2.42
2675,4.8,96.96,5,85.67,6.65,19.96,2.92
2676,3.9,75.74,2,86.63,6.4,25.49,4.66
2677,4.1,77.27,2,78.24,11.17,22.76,2.55
2678,3.6,74.35,1,78.56,9.1,23.55,6.57
2679,3.7,75.26,1,82.66,10.23,24.34,4.24
2680,4.3,86.81,3,87.91,9.91,19.48,1.5
2681,3.9,80.42,2,79.56,8.34,21.18,3.08
2682,4.8,97.75,4,90.8,7.74,20.96,3.17
2683,3.5,67.06,0,80.94,12.83,27.5,3.81
2684,4.1,80.52,2,86.01,7.35,23.95,2.02
2685,4.0,76.26,2,81.47,7.93,20.45,4.47
2686,3.5,66.3,0,77.12,12.43,24.42,5.07
2687,3.7,75.76,0,85.11,7.36,21.22,5.65
2688,4.1,85.59,3,87.33,5.37,22.67,4.89
2689,4.2,88.63,3,83.48,10.35,20.36,5.44
2690,4.1,83.28,2,78.06,10.13,24.81,2.03
2691,4.3,82.84,3,80.1,10.44,19.43,1.56
2692,4.4,84.06,3,85.23,4.65,18.41,5.15
2693,3.5,73.13,0,75.24,7.94,24.71,5.58
2694,4.2,84.79,3,82.47,5.53,20.13,4.46
2695,4.9,99.18,5,85.03,6.9,20.83,0.59
2696,4.3,88.81,3,86.14,8.24,24.32,1.68
2697,4.5,92.03,4,80.56,6.16,18.25,1.64
2698,4.0,83.34,2,82.39,5.84,22.37,3.71
2699,4.7,89.56,4,86.79,7.24,23.18,1.04
2700,4.7,96.48,4,87.17,6.82,21.6,2.39
2701,4.3,89.51,3,83.05,5.28,24.52,3.65
2702,5.0,97.86,5,85.54,7.95,16.98,0.0
2703,3.7,75.4,1,82.82,7.59,22.53,3.06
2704,3.5,68.14,0,83.48,11.46,22.93,4.5
2705,4.7,98.58,4,87.94,8.71,19.01,0.81
2706,4.7,89.33,4,90.32,6.88,21.55,1.13
2707,3.7,74.8,1,83.17,7.88,22.19,3.53
2708,3.9,74.67,2,84.65,7.66,23.55,3.92
2709,3.5,72.12,0,76.68,12.31,23.62,5.86
2710,3.9,74.76,2,81.2,7.59,25.38,2.73
2711,4.7,91.35,3,85.85,7.88,17.24,3.55
2712,4.3,85.94,3,81.56,10.54,20.14,4.82
2713,4.0,84.15,2,82.79,11.5,23.63,4.61
2714,4.1,79.12,2,80.91,8.4,20.18,1.97
2715,3.5,66.44,0,81.88,11.96,24.8,4.76
2716,3.9,80.59,2,81.7,11.74,23.02,4.84
2717,4.5,90.01,3,84.59,6.25,23.12,4.91
2718,5.0,104.12,5,92.34,4.01,19.75,3.81
2719,4.8,92.47,4,85.42,3.79,20.64,1.98
2720,3.5,71.46,0,78.62,7.85,27.71,5.46
2721,4.8,93.33,5,84.69,8.22,22.69,3.96
2722,4.7,90.57,4,89.95,6.93,21.12,3.92
2723,4.7,95.83,4,85.97,8.64,20.33,2.52
2724,4.2,84.94,3,84.5,9.64,22.85,2.64
2725,4.1,84.55,2,79.81,9.24,21.89,2.35
2726,4.0,78.09,2,82.91,9.16,25.92,3.95
2727,3.6,71.48,1,78.25,6.99,25.83,5.69
2728,3.8,75.05,2,83.81,11.33,22.55,6.28
2729,3.9,82.84,2,85.33,8.31,20.75,5.65
2730,4.2,81.92,3,85.65,8.26,19.47,2.42
2731,4.6,89.95,4,87.8,3.83,18.83,3.68
2732,4.2,82.55,2,83.62,10.52,20.6,2.76
2733,3.6,72.65,1,82.62,12.12,24.09,5.53
2734,4.9,95.52,5,86.23,6.06,17.69,2.86
2735,4.9,102.15,5,88.51,6.26,20.19,1.29
2736,4.7,91.66,4,83.59,7.63,18.47,1.54
2737,5.0,103.96,5,83.2,4.09,17.13,0.42
2738,4.3,82.03,3,83.13,5.93,21.63,1.6
2739,4.9,99.57,5,86.62,6.84,21.73,3.63
2740,3.6,76.07,1,78.06,7.33,24.41,3.0
2741,4.0,76.69,2,84.78,8.22,22.48,2.35
2742,3.8,80.68,1,77.24,9.06,24.27,3.36
2743,3.8,75.53,1,78.73,8.39,22.34,5.95
2744,3.7,78.46,1,83.49,7.51,23.32,3.93
2745,4.4,89.77,3,83.87,6.43,19.68,1.97
2746,4.7,92.02,4,88.05,5.43,20.63,3.46
2747,4.4,84.88,3,85.17,7.3,22.58,2.48
2748,3.7,72.04,1,85.51,10.45,25.24,3.93
2749,4.7,89.93,4,86.98,9.21,18.73,3.56
2750,4.5,86.44,3,80.15,4.86,22.68,2.01
2751,4.1,78.05,2,81.53,10.44,21.14,5.39
2752,4.5,89.23,4,81.43,5.71,18.9,3.25
2753,3.9,80.96,1,86.25,9.35,22.5,4.35
2754,4.0,76.41,1,78.54,8.78,23.59,3.06
2755,4.9,94.3,5,85.88,6.14,17.25,3.54
2756,3.9,79.43,2,79.26,10.14,24.29,4.49
2757,4.2,80.97,3,86.97,7.19,24.38,2.22
2758,4.8,91.98,5,84.59,5.01,18.56,1.23
2759,4.6,88.67,4,90.42,8.82,20.3,2.67
2760,3.6,76.24,0,75.89,8.02,22.97,5.92
2761,3.7,77.21,1,77.28,7.48,23.37,6.36
2762,3.5,68.54,0,77.25,7.09,22.13,5.65
2763,4.4,89.56,3,87.61,5.56,24.12,3.22
2764,4.2,84.37,3,87.29,8.01,21.7,2.6
2765,3.7,75.77,1,76.71,9.63,25.93,5.29
2766,4.9,99.83,5,82.32,4.33,17.26,4.13
2767,4.3,87.29,3,86.45,5.03,23.67,3.3
2768,3.9,75.66,2,78.33,10.27,25.56,2.85
2769,4.3,81.39,3,80.33,9.15,23.09,1.81
2770,4.5,89.56,3,80.22,9.99,23.42,2.08
2771,3.6,75.91,1,76.0,12.1,22.6,5.08
2772,3.9,78.69,2,79.64,11.36,23.26,5.99
2773,4.7,97.32,4,81.65,8.19,20.92,1.8
2774,4.2,88.92,3,82.19,8.59,22.78,2.82
2775,4.3,82.64,3,87.33,5.37,23.97,3.32
2776,4.1,83.92,3,81.26,8.93,20.89,5.47
2777,3.6,73.74,0,82.78,7.04,22.65,4.48
2778,3.7,78.8,1,76.94,11.71,22.72,3.49
2779,4.2,88.86,3,85.09,7.79,24.55,2.25
2780,3.8,77.87,2,79.67,10.28,26.45,4.23
2781,3.6,69.44,0,83.0,7.01,25.02,6.0
2782,4.8,98.99,4,82.86,6.31,19.81,1.57
2783,5.0,96.07,4,91.48,4.31,19.63,2.05
2784,4.7,96.81,4,83.43,5.11,20.9,3.01
2785,4.8,100.1,5,85.03,5.44,17.82,2.2
2786,3.9,76.83,2,86.5,5.8,24.52,2.97
2787,4.9,99.31,5,87.78,5.6,19.11,3.89
2788,3.8,75.3,1,80.16,9.02,23.9,4.66
2789,4.9,97.38,5,91.5,7.98,16.58,3.12
2790,5.0,98.1,5,85.79,5.19,20.59,2.54
2791,4.6,94.62,4,81.45,5.88,22.61,4.79
2792,5.0,104.36,5,92.47,8.47,19.72,1.83
2793,4.4,92.41,3,82.18,7.73,22.89,2.9
2794,3.9,74.75,2,85.51,8.64,23.54,3.64
2795,4.2,87.75,3,80.16,7.88,22.91,3.05
2796,4.4,90.37,3,86.81,9.16,20.77,2.3
2797,3.6,69.53,1,80.74,8.74,26.35,6.72
2798,4.4,83.67,3,89.31,6.63,21.21,4.68
2799,5.0,97.68,5,88.03,7.04,20.08,1.27
2800,3.8,80.12,1,76.75,6.54,24.53,3.62
2801,4.7,95.33,4,87.04,8.59,21.41,1.01
2802,4.9,100.21,5,83.45,5.38,21.11,3.71
2803,4.9,95.57,5,89.99,6.29,19.48,1.69
2804,4.9,100.19,5,90.57,7.34,21.28,2.49
2805,4.3,81.28,3,83.82,6.2,21.78,5.0
2806,5.0,98.75,5,90.33,7.84,21.74,1.63
2807,4.6,93.27,4,81.95,9.58,22.12,4.03
2808,3.7,70.46,1,80.92,9.37,22.23,4.32
2809,4.2,87.23,3,82.44,10.52,24.18,4.4
2810,4.6,89.35,3,86.61,3.71,20.91,2.52
2811,3.9,79.52,2,77.44,11.17,26.31,3.77
2812,4.5,89.05,3,87.52,5.87,22.31,4.96
2813,4.5,90.96,4,80.79,5.87,18.51,3.45
2814,3.7,70.07,1,82.56,7.77,23.57,4.07
2815,4.3,81.17,3,79.18,6.5,21.9,2.43
2816,4.7,98.1,4,89.32,4.68,22.23,0.76
2817,4.2,81.7,3,80.25,10.34,23.58,4.43
2818,3.5,73.2,0,80.15,12.39,24.22,4.49
2819,3.5,74.99,0,77.61,7.61,25.92,6.29
2820,4.0,77.11,2,84.73,6.36,23.46,3.46
2821,4.9,95.65,5,85.21,7.97,17.16,1.69
2822,3.8,77.63,2,83.75,8.49,22.21,5.52
2823,4.5,94.65,3,82.85,5.02,20.05,2.96
2824,3.8,80.16,2,84.02,9.16,21.97,5.94
2825,4.0,80.03,2,77.81,8.0,20.9,4.36
2826,4.8,98.95,4,84.33,4.41,17.15,1.36
2827,4.6,88.36,4,85.49,8.02,22.84,3.07
2828,3.6,76.77,1,75.95,10.49,23.33,2.82
2829,4.1,86.64,3,79.86,5.8,21.34,3.05
2830,3.5,66.64,0,84.35,12.55,23.24,3.83
2831,4.2,81.99,3,88.27,8.25,22.05,4.22
2832,4.5,86.0,4,87.4,5.5,21.09,1.54
2833,3.7,71.72,1,78.52,7.64,22.45,3.76
2834,3.9,81.16,2,79.61,6.62,24.05,3.53
2835,4.1,80.78,2,84.46,7.75,23.94,1.81
2836,4.9,93.88,4,83.18,3.61,18.64,0.39
2837,5.0,98.42,5,91.98,4.99,19.51,1.24
2838,3.6,76.81,0,77.75,7.59,24.61,3.69
2839,4.6,93.3,4,90.5,7.64,18.77,1.27
2840,4.1,81.16,2,82.96,9.91,23.98,2.42
2841,4.1,78.67,2,85.71,8.5,24.41,5.14
2842,4.6,96.86,4,80.52,7.78,21.49,3.53
2843,4.9,101.21,5,90.89,8.43,18.34,2.14
2844,4.9,95.81,5,84.7,6.63,21.96,3.84
2845,4.4,83.7,3,86.18,6.48,21.13,1.32
2846,4.0,75.57,1,85.56,8.2,21.6,3.38
2847,4.7,90.2,3,82.64,8.56,19.65,3.89
2848,3.9,78.81,2,81.43,6.58,24.55,4.71
2849,4.3,90.29,3,83.94,6.55,23.88,5.33
2850,4.0,79.97,2,80.62,8.96,22.14,5.78
2851,4.5,93.43,4,84.82,8.06,19.4,1.68
2852,3.9,77.46,2,80.18,10.38,24.16,6.09
2853,3.8,78.09,1,80.11,8.01,26.33,6.18
2854,4.9,100.32,5,88.69,3.68,17.5,1.69
2855,3.7,70.74,1,82.33,12.13,26.02,6.53
2856,4.3,84.61,3,81.32,5.06,21.66,1.54
2857,3.8,77.37,2,85.47,6.67,25.6,5.04
2858,3.6,67.71,0,84.13,9.67,24.63,3.86
2859,3.6,70.62,0,80.59,11.62,23.86,3.32
2860,3.8,76.35,1,80.83,10.75,24.98,4.71
2861,4.8,100.96,5,85.27,8.73,22.2,1.63
2862,3.9,77.75,2,84.07,6.65,22.32,4.87
2863,4.9,101.16,5,88.72,5.05,19.16,2.36
2864,4.4,87.32,3,81.46,5.99,19.78,2.77
2865,4.2,86.96,3,85.21,10.07,20.3,2.33
2866,4.4,88.95,3,82.02,7.23,23.07,3.61
2867,4.3,89.87,3,79.19,4.76,20.0,4.72
2868,4.6,91.11,4,87.49,7.95,22.36,3.2
2869,3.9,79.04,2,83.45,8.13,22.98,4.64
2870,4.0,81.3,2,81.61,8.69,25.97,4.05
2871,4.8,95.17,5,86.76,8.46,17.98,1.95
2872,4.9,94.44,5,91.47,4.34,16.96,2.03
2873,4.8,91.94,5,87.45,4.54,17.25,4.36
2874,4.1,77.17,3,84.58,6.78,24.61,4.8
2875,4.7,97.74,4,81.64,5.43,19.83,2.32
2876,4.2,81.36,3,80.16,5.54,19.22,3.43
2877,4.2,81.12,3,81.51,9.08,24.45,3.6
2878,3.8,78.36,2,81.89,7.34,26.06,5.04
2879,4.4,86.2,3,87.27,9.86,23.24,3.06
2880,3.8,76.06,1,79.71,7.39,22.29,5.14
2881,4.0,76.63,2,81.06,7.03,22.24,3.32
2882,4.8,100.6,5,84.06,4.88,21.27,2.04
2883,3.8,79.52,2,79.05,10.71,23.74,5.86
2884,3.6,75.64,1,84.99,9.27,22.52,4.12
2885,3.6,71.07,1,81.85,11.62,23.06,6.66
2886,4.9,100.62,5,83.56,7.51,22.24,0.89
2887,4.3,82.44,3,86.22,10.18,19.71,2.37
2888,4.1,77.09,3,85.22,9.74,23.96,3.65
2889,4.7,89.2,4,87.66,3.71,20.07,3.79
2890,4.8,96.87,4,82.85,8.12,21.29,3.33
2891,4.0,79.55,2,81.58,11.13,23.97,2.7
2892,4.5,90.18,4,81.07,9.96,20.64,1.95
2893,4.7,89.07,4,89.17,4.15,19.32,2.9
2894,4.5,89.23,4,86.55,7.68,22.53,2.18
2895,3.7,76.18,0,81.07,7.6,23.14,4.29
2896,4.8,95.43,5,84.93,4.68,21.53,2.35
2897,4.3,88.32,3,80.84,9.07,22.88,3.78
2898,3.9,75.33,2,78.06,11.67,23.87,3.2
2899,4.1,85.13,3,87.69,8.77,21.81,2.45
2900,3.6,72.88,0,77.5,11.8,22.83,4.39
2901,3.7,71.11,1,76.6,6.45,25.46,2.93
2902,4.6,89.37,4,90.12,3.92,18.15,2.91
2903,3.5,71.28,0,80.49,10.58,27.82,6.36
2904,4.1,85.3,3,85.97,7.53,25.47,2.28
2905,4.3,85.16,3,79.44,9.94,19.58,1.85
2906,3.6,69.58,1,81.17,8.51,22.22,3.12
2907,5.0,103.67,5,86.48,5.09,18.48,3.39
2908,3.8,77.69,2,84.22,9.27,26.58,2.72
2909,4.0,79.48,2,77.88,7.14,22.4,5.93
2910,4.0,79.88,2,81.52,10.95,22.18,3.43
2911,3.8,73.04,2,84.49,8.89,25.02,3.72
2912,3.5,71.27,0,80.23,9.54,23.07,3.37
2913,4.6,90.59,4,86.0,8.8,19.78,3.14
2914,5.0,104.96,5,83.47,4.37,17.75,2.34
2915,3.8,75.8,2,77.82,11.0,24.41,4.38
