Unnamed: 0,Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Total_Amount,Discount_Applied,Tax_Amount,Final_Payment
6716,6717,270,1787,7,43:37.0,43:37.0,31,Cancelled,Paid,4638.8,389.69,834.98,5084.09
6717,6718,270,221,1,43:37.0,43:37.0,31,Confirmed,Paid,3101.9,568.14,558.34,3092.1
6718,6719,270,2327,9,43:37.0,43:37.0,31,Confirmed,Failed,1069.07,104.94,192.43,1156.56
6719,6720,270,329,2,43:37.0,43:37.0,31,Cancelled,Refunded,3606.42,1.12,649.16,4254.46
6720,6721,270,1193,5,43:37.0,43:37.0,31,Cancelled,Paid,4548.88,531.51,818.8,4836.17
6721,6722,270,2165,9,43:37.0,43:37.0,31,Confirmed,Failed,4826.13,694.36,868.7,5000.47
6722,6723,270,2273,9,43:37.0,43:37.0,31,Confirmed,Paid,3040.39,227.26,547.27,3360.4
6723,6724,270,383,2,43:37.0,43:37.0,31,Cancelled,Pending,3491.65,691.7,628.5,3428.45
6724,6725,270,1463,6,43:37.0,43:37.0,31,Completed,Paid,2883.15,171.17,518.97,3230.95
6725,6726,270,2381,9,43:37.0,43:37.0,31,Cancelled,Failed,2555.38,445.05,459.97,2570.3
6726,6727,270,653,3,43:37.0,43:37.0,31,Completed,Pending,2141.46,359.04,385.46,2167.88
6727,6728,270,329,2,43:37.0,43:37.0,31,Completed,Refunded,1946.43,308.43,350.36,1988.36
6728,6729,270,1139,5,43:37.0,43:37.0,31,Cancelled,Pending,4303.75,733.56,774.67,4344.86
6729,6730,270,1679,7,43:37.0,43:37.0,31,Confirmed,Failed,2448.32,64.87,440.7,2824.15
6730,6731,270,2273,9,43:37.0,43:37.0,31,Cancelled,Failed,3016.68,423.84,543,3135.84
6731,6732,270,275,2,43:37.0,43:37.0,31,Cancelled,Refunded,1744.42,316.54,314,1741.88
6732,6733,270,1949,8,43:37.0,43:37.0,31,Completed,Refunded,3240.48,535.98,583.29,3287.79
6733,6734,270,1733,7,43:37.0,43:37.0,31,Confirmed,Paid,1302.81,95.55,234.51,1441.77
6734,6735,270,2273,9,43:37.0,43:37.0,31,Confirmed,Pending,1592.92,109.52,286.73,1770.13
6735,6736,270,1733,7,43:37.0,43:37.0,31,Confirmed,Failed,3701.7,540.7,666.31,3827.31
6736,6737,270,221,1,43:37.0,43:37.0,31,Cancelled,Refunded,4514.04,515.36,812.53,4811.21
6737,6738,270,2003,8,43:37.0,43:37.0,31,Cancelled,Refunded,966.2,84.35,173.92,1055.77
6738,6739,270,1949,8,43:37.0,43:37.0,31,Cancelled,Refunded,3830.18,4.28,689.43,4515.33
6739,6740,270,2381,9,43:37.0,43:37.0,31,Completed,Paid,1315.83,137.67,236.85,1415.01
6740,6741,270,1571,6,43:37.0,43:37.0,31,Confirmed,Refunded,4865.77,26.95,875.84,5714.66
6741,6742,270,167,1,43:37.0,43:37.0,31,Confirmed,Pending,1350.71,54.81,243.13,1539.03
6742,6743,270,1463,6,43:37.0,43:37.0,31,Cancelled,Failed,1796.37,320.2,323.35,1799.52
6743,6744,270,59,1,43:37.0,43:37.0,31,Cancelled,Paid,727.65,28.96,130.98,829.67
6744,6745,271,2001,8,43:37.0,43:37.0,9,Completed,Paid,2464.7,69.31,443.65,2839.04
6745,6746,271,759,3,43:37.0,43:37.0,9,Confirmed,Pending,1637.68,211.4,294.78,1721.06
6746,6747,271,2109,8,43:37.0,43:37.0,9,Cancelled,Failed,822.19,1.44,147.99,968.74
6747,6748,271,273,2,43:37.0,43:37.0,9,Confirmed,Refunded,3169.72,303.15,570.55,3437.12
6748,6749,271,1893,8,43:37.0,43:37.0,9,Completed,Pending,4147.09,1.69,746.48,4891.88
6749,6750,271,111,1,43:37.0,43:37.0,9,Confirmed,Refunded,3386.64,12.1,609.6,3984.14
6750,6751,271,1299,5,43:37.0,43:37.0,9,Confirmed,Paid,3604.74,448.98,648.85,3804.61
6751,6752,271,489,2,43:37.0,43:37.0,9,Completed,Pending,2548.09,141.75,458.66,2865
6752,6753,271,1245,5,43:37.0,43:37.0,9,Completed,Pending,748.44,128.73,134.72,754.43
6753,6754,271,597,3,43:37.0,43:37.0,9,Confirmed,Paid,1381.52,98.33,248.67,1531.86
6754,6755,271,543,3,43:37.0,43:37.0,9,Completed,Refunded,622.74,48.27,112.09,686.56
6755,6756,271,1515,6,43:37.0,43:37.0,9,Cancelled,Refunded,2515.17,171,452.73,2796.9
6756,6757,271,921,4,43:37.0,43:37.0,9,Confirmed,Pending,1225.76,90.1,220.64,1356.3
6757,6758,271,759,3,43:37.0,43:37.0,9,Completed,Refunded,3549.33,467.07,638.88,3721.14
6758,6759,271,2487,10,43:37.0,43:37.0,9,Cancelled,Paid,596.43,102.78,107.36,601.01
6759,6760,271,651,3,43:37.0,43:37.0,9,Confirmed,Pending,3995.21,306.81,719.14,4407.54
6760,6761,271,813,4,43:37.0,43:37.0,9,Cancelled,Paid,3434.96,473.52,618.29,3579.73
6761,6762,271,921,4,43:37.0,43:37.0,9,Confirmed,Paid,2352.1,33.79,423.38,2741.69
6762,6763,271,1191,5,43:37.0,43:37.0,9,Cancelled,Refunded,1860.97,140.01,334.97,2055.93
6763,6764,271,543,3,43:37.0,43:37.0,9,Completed,Failed,3596.03,597.19,647.29,3646.13
6764,6765,271,2109,8,43:37.0,43:37.0,9,Completed,Refunded,3075.15,344.94,553.53,3283.74
6765,6766,271,2109,8,43:37.0,43:37.0,9,Confirmed,Paid,3712.46,178.56,668.24,4202.14
6766,6767,271,2163,9,43:37.0,43:37.0,9,Completed,Failed,1072.68,184.79,193.08,1080.97
6767,6768,271,597,3,43:37.0,43:37.0,9,Confirmed,Paid,1346.57,95.2,242.38,1493.75
6768,6769,271,921,4,43:37.0,43:37.0,9,Cancelled,Refunded,4800.28,205.36,864.05,5458.97
6769,6770,271,1515,6,43:37.0,43:37.0,9,Confirmed,Failed,2323,131.1,418.14,2610.04
6770,6771,271,759,3,43:37.0,43:37.0,9,Completed,Paid,2391.95,403.98,430.55,2418.52
6771,6772,271,1461,6,43:37.0,43:37.0,9,Completed,Refunded,4814.85,1.38,866.67,5680.14
6772,6773,271,543,3,43:37.0,43:37.0,9,Completed,Failed,2029.27,38.51,365.27,2356.03
6773,6774,271,2001,8,43:37.0,43:37.0,9,Cancelled,Paid,2212.09,52.45,398.18,2557.82
6774,6775,271,651,3,43:37.0,43:37.0,9,Cancelled,Refunded,2461.65,40.63,443.1,2864.12
6775,6776,271,2487,10,43:37.0,43:37.0,9,Cancelled,Failed,3754.98,689.25,675.9,3741.63
6776,6777,271,1245,5,43:37.0,43:37.0,9,Confirmed,Failed,2811.93,18.67,506.15,3299.41
6777,6778,271,1461,6,43:37.0,43:37.0,9,Confirmed,Failed,1705.35,196.14,306.96,1816.17
6778,6779,271,597,3,43:37.0,43:37.0,9,Confirmed,Refunded,709.61,82.66,127.73,754.68
6779,6780,271,543,3,43:37.0,43:37.0,9,Cancelled,Refunded,3305.35,148.38,594.96,3751.93
6780,6781,271,1893,8,43:37.0,43:37.0,9,Confirmed,Pending,989.61,144.21,178.13,1023.53
6781,6782,271,597,3,43:37.0,43:37.0,9,Completed,Pending,3449.69,40.64,620.94,4029.99
6782,6783,271,2649,10,43:37.0,43:37.0,9,Completed,Refunded,4706.16,111.08,847.11,5442.19
6783,6784,271,1407,6,43:37.0,43:37.0,9,Completed,Pending,4146.24,734.78,746.32,4157.78
6784,6785,271,3,1,43:37.0,43:37.0,9,Completed,Failed,831.43,159.03,149.66,822.06
6785,6786,271,1677,7,43:37.0,43:37.0,9,Completed,Paid,2124.2,51.34,382.36,2455.22
6786,6787,271,1191,5,43:37.0,43:37.0,9,Confirmed,Paid,3240.79,502.37,583.34,3321.76
6787,6788,271,1245,5,43:37.0,43:37.0,9,Confirmed,Paid,3266.74,260.95,588.01,3593.8
6788,6789,271,2163,9,43:37.0,43:37.0,9,Completed,Failed,2648.68,255.13,476.76,2870.31
6789,6790,271,1893,8,43:37.0,43:37.0,9,Completed,Refunded,4480.89,662.19,806.56,4625.26
6790,6791,271,2217,9,43:37.0,43:37.0,9,Confirmed,Failed,3400.22,428.02,612.04,3584.24
6791,6792,271,543,3,43:37.0,43:37.0,9,Completed,Refunded,2919.67,361.65,525.54,3083.56
6792,6793,271,1893,8,43:37.0,43:37.0,9,Confirmed,Failed,3294.9,450.4,593.08,3437.58
6793,6794,272,2240,9,43:37.0,43:37.0,36,Confirmed,Failed,2652.36,270.05,477.42,2859.73
6794,6795,272,674,3,43:37.0,43:37.0,36,Cancelled,Refunded,4289.76,728.75,772.16,4333.17
6795,6796,272,2240,9,43:37.0,43:37.0,36,Completed,Pending,1260.87,14.15,226.96,1473.68
6796,6797,272,1268,5,43:37.0,43:37.0,36,Confirmed,Failed,1876.06,122.24,337.69,2091.51
6797,6798,272,2132,8,43:37.0,43:37.0,36,Completed,Refunded,3639.29,328.79,655.07,3965.57
6798,6799,272,998,4,43:37.0,43:37.0,36,Completed,Pending,3365.85,518.53,605.85,3453.17
6799,6800,272,1268,5,43:37.0,43:37.0,36,Completed,Paid,2118.27,293.32,381.29,2206.24
6800,6801,272,2078,8,43:37.0,43:37.0,36,Completed,Failed,3144.03,160.42,565.93,3549.54
6801,6802,272,1376,6,43:37.0,43:37.0,36,Confirmed,Pending,2015.84,310.87,362.85,2067.82
6802,6803,272,836,4,43:37.0,43:37.0,36,Confirmed,Paid,591.82,57.27,106.53,641.08
6803,6804,272,1268,5,43:37.0,43:37.0,36,Completed,Pending,722.88,115.91,130.12,737.09
6804,6805,272,2186,9,43:37.0,43:37.0,36,Completed,Pending,3770.56,737.17,678.7,3712.09
6805,6806,272,620,3,43:37.0,43:37.0,36,Completed,Paid,2645.54,11.34,476.2,3110.4
6806,6807,272,782,3,43:37.0,43:37.0,36,Completed,Pending,4625.79,38.65,832.64,5419.78
6807,6808,272,620,3,43:37.0,43:37.0,36,Completed,Pending,4310.94,194.03,775.97,4892.88
6808,6809,272,2618,10,43:37.0,43:37.0,36,Confirmed,Refunded,3299.87,217.2,593.98,3676.65
6809,6810,272,782,3,43:37.0,43:37.0,36,Completed,Failed,4801.48,577.93,864.27,5087.82
6810,6811,272,1106,5,43:37.0,43:37.0,36,Completed,Pending,4735.3,547.93,852.35,5039.72
6811,6812,272,1268,5,43:37.0,43:37.0,36,Completed,Pending,3940.38,526.69,709.27,4122.96
6812,6813,272,1592,6,43:37.0,43:37.0,36,Cancelled,Failed,4711.54,508.72,848.08,5050.9
6813,6814,272,944,4,43:37.0,43:37.0,36,Confirmed,Pending,4664.17,403.49,839.55,5100.23
6814,6815,272,890,4,43:37.0,43:37.0,36,Confirmed,Refunded,1556.44,108.17,280.16,1728.43
6815,6816,272,1916,8,43:37.0,43:37.0,36,Completed,Pending,1748.07,163.74,314.65,1898.98
6816,6817,272,2402,9,43:37.0,43:37.0,36,Confirmed,Paid,3198.11,299.6,575.66,3474.17
6817,6818,272,2240,9,43:37.0,43:37.0,36,Confirmed,Failed,2449.09,237.58,440.84,2652.35
6818,6819,272,674,3,43:37.0,43:37.0,36,Cancelled,Paid,3043.53,293.08,547.84,3298.29
6819,6820,272,296,2,43:37.0,43:37.0,36,Confirmed,Pending,2984.82,55.66,537.27,3466.43
6820,6821,272,1484,6,43:37.0,43:37.0,36,Completed,Failed,2563.29,393.58,461.39,2631.1
6821,6822,272,674,3,43:37.0,43:37.0,36,Cancelled,Failed,2734.41,35.25,492.19,3191.35
6822,6823,272,2348,9,43:37.0,43:37.0,36,Completed,Refunded,4519.09,146.1,813.44,5186.43
6823,6824,273,894,4,43:37.0,43:37.0,8,Completed,Paid,2991.39,228.46,538.45,3301.38
6824,6825,273,2460,10,43:37.0,43:37.0,8,Confirmed,Paid,1736.37,245.81,312.55,1803.11
6825,6826,273,1056,4,43:37.0,43:37.0,8,Cancelled,Failed,1238.48,169.5,222.93,1291.91
6826,6827,273,2298,9,43:37.0,43:37.0,8,Completed,Failed,3708.92,57.88,667.61,4318.65
6827,6828,273,2568,10,43:37.0,43:37.0,8,Cancelled,Pending,4445.19,809.31,800.13,4436.01
6828,6829,273,1920,8,43:37.0,43:37.0,8,Completed,Paid,2882.04,502.19,518.77,2898.62
6829,6830,273,1488,6,43:37.0,43:37.0,8,Completed,Pending,4177.88,599.3,752.02,4330.6
6830,6831,273,2460,10,43:37.0,43:37.0,8,Confirmed,Failed,2281.45,114.98,410.66,2577.13
6831,6832,273,1002,4,43:37.0,43:37.0,8,Cancelled,Failed,2408.31,415.04,433.5,2426.77
6832,6833,273,300,2,43:37.0,43:37.0,8,Confirmed,Paid,4744.55,266.3,854.02,5332.27
6833,6834,273,1758,7,43:37.0,43:37.0,8,Completed,Paid,4550.8,208.16,819.14,5161.78
6834,6835,274,2660,10,43:37.0,43:37.0,43,Confirmed,Failed,3009.27,200.45,541.67,3350.49
6835,6836,274,500,2,43:37.0,43:37.0,43,Cancelled,Paid,667.6,96.32,120.17,691.45
6836,6837,274,1472,6,43:37.0,43:37.0,43,Cancelled,Refunded,2512.73,425.35,452.29,2539.67
6837,6838,274,2282,9,43:37.0,43:37.0,43,Confirmed,Refunded,2956.22,44.93,532.12,3443.41
6838,6839,274,2390,9,43:37.0,43:37.0,43,Cancelled,Pending,1789.84,213.16,322.17,1898.85
6839,6840,274,68,1,43:37.0,43:37.0,43,Confirmed,Failed,1232.97,134.89,221.93,1320.01
6840,6841,274,2228,9,43:37.0,43:37.0,43,Completed,Failed,2567.45,28.08,462.14,3001.51
6841,6842,274,2282,9,43:37.0,43:37.0,43,Confirmed,Failed,3416.68,221.6,615,3810.08
6842,6843,274,2228,9,43:37.0,43:37.0,43,Cancelled,Paid,2191.1,370.75,394.4,2214.75
6843,6844,274,1904,8,43:37.0,43:37.0,43,Cancelled,Refunded,4891.54,142.76,880.48,5629.26
6844,6845,274,662,3,43:37.0,43:37.0,43,Completed,Paid,3946.4,686.25,710.35,3970.5
6845,6846,274,1958,8,43:37.0,43:37.0,43,Confirmed,Refunded,572.18,70.09,102.99,605.08
6846,6847,274,1904,8,43:37.0,43:37.0,43,Confirmed,Refunded,3621.57,387.17,651.88,3886.28
6847,6848,274,2552,10,43:37.0,43:37.0,43,Confirmed,Pending,4097.14,681.9,737.49,4152.73
6848,6849,274,176,1,43:37.0,43:37.0,43,Completed,Pending,4537.05,132.29,816.67,5221.43
6849,6850,274,446,2,43:37.0,43:37.0,43,Confirmed,Refunded,1828.33,149.09,329.1,2008.34
6850,6851,274,2336,9,43:37.0,43:37.0,43,Confirmed,Pending,4077.92,679.95,734.03,4132
6851,6852,274,1310,5,43:37.0,43:37.0,43,Cancelled,Pending,2463.4,275.33,443.41,2631.48
6852,6853,274,338,2,43:37.0,43:37.0,43,Cancelled,Refunded,4324.28,678.44,778.37,4424.21
6853,6854,274,2120,8,43:37.0,43:37.0,43,Confirmed,Failed,1303.7,161.63,234.67,1376.74
6854,6855,274,2390,9,43:37.0,43:37.0,43,Completed,Pending,2050.72,260.5,369.13,2159.35
6855,6856,274,122,1,43:37.0,43:37.0,43,Cancelled,Refunded,3242.72,582.05,583.69,3244.36
6856,6857,274,2552,10,43:37.0,43:37.0,43,Confirmed,Failed,3775.36,139.26,679.56,4315.66
6857,6858,274,1472,6,43:37.0,43:37.0,43,Confirmed,Paid,2869.93,515.25,516.59,2871.27
6858,6859,274,2660,10,43:37.0,43:37.0,43,Confirmed,Paid,1619.78,207.23,291.56,1704.11
6859,6860,275,1117,5,43:37.0,43:37.0,37,Confirmed,Failed,783.98,113.05,141.12,812.05
6860,6861,275,2143,8,43:37.0,43:37.0,37,Cancelled,Refunded,2682.46,242.58,482.84,2922.72
6861,6862,275,2251,9,43:37.0,43:37.0,37,Completed,Refunded,2028.2,94.62,365.08,2298.66
6862,6863,275,361,2,43:37.0,43:37.0,37,Confirmed,Refunded,1448.43,106.84,260.72,1602.31
6863,6864,275,1657,7,43:37.0,43:37.0,37,Completed,Pending,1977.81,130.83,356.01,2202.99
6864,6865,275,1873,7,43:37.0,43:37.0,37,Completed,Paid,3446.06,170.69,620.29,3895.66
6865,6866,275,1765,7,43:37.0,43:37.0,37,Cancelled,Pending,4510.01,101.87,811.8,5219.94
6866,6867,275,2683,10,43:37.0,43:37.0,37,Completed,Refunded,4681,7.92,842.58,5515.66
6867,6868,275,793,3,43:37.0,43:37.0,37,Completed,Paid,4753.43,377.57,855.62,5231.48
6868,6869,275,1765,7,43:37.0,43:37.0,37,Cancelled,Pending,4268.84,309.77,768.39,4727.46
6869,6870,275,739,3,43:37.0,43:37.0,37,Cancelled,Failed,2682.49,108.57,482.85,3056.77
6870,6871,275,1765,7,43:37.0,43:37.0,37,Confirmed,Refunded,1723.56,0.32,310.24,2033.48
6871,6872,275,1657,7,43:37.0,43:37.0,37,Cancelled,Paid,3789.09,150.87,682.04,4320.26
6872,6873,275,847,4,43:37.0,43:37.0,37,Completed,Refunded,2590.32,34.68,466.26,3021.9
6873,6874,275,307,2,43:37.0,43:37.0,37,Confirmed,Paid,4984.06,859.6,897.13,5021.59
6874,6875,275,2143,8,43:37.0,43:37.0,37,Completed,Failed,1099.38,94.79,197.89,1202.48
6875,6876,275,1225,5,43:37.0,43:37.0,37,Cancelled,Pending,3408.85,342.85,613.59,3679.59
6876,6877,275,2197,9,43:37.0,43:37.0,37,Completed,Failed,4557.54,556.89,820.36,4821.01
6877,6878,275,1117,5,43:37.0,43:37.0,37,Confirmed,Refunded,3163.74,262.48,569.47,3470.73
6878,6879,275,577,3,43:37.0,43:37.0,37,Confirmed,Failed,3591.82,290.07,646.53,3948.28
6879,6880,276,1468,6,43:37.0,43:37.0,22,Cancelled,Failed,3512.26,613.45,632.21,3531.02
6880,6881,276,10,1,43:37.0,43:37.0,22,Completed,Pending,3568.57,268.12,642.34,3942.79
6881,6882,276,1684,7,43:37.0,43:37.0,22,Cancelled,Pending,1777.61,353.76,319.97,1743.82
6882,6883,276,388,2,43:37.0,43:37.0,22,Cancelled,Paid,1847.46,153.19,332.54,2026.81
6883,6884,276,1360,6,43:37.0,43:37.0,22,Completed,Paid,3717.17,496.01,669.09,3890.25
6884,6885,276,658,3,43:37.0,43:37.0,22,Confirmed,Failed,3766.15,246.69,677.91,4197.37
6885,6886,276,1252,5,43:37.0,43:37.0,22,Cancelled,Paid,1873.15,127.39,337.17,2082.93
6886,6887,276,496,2,43:37.0,43:37.0,22,Completed,Refunded,3967.86,436.8,714.21,4245.27
6887,6888,276,1090,5,43:37.0,43:37.0,22,Completed,Failed,3861.53,311.27,695.08,4245.34
6888,6889,276,1198,5,43:37.0,43:37.0,22,Cancelled,Pending,4205.71,583.01,757.03,4379.73
6889,6890,276,280,2,43:37.0,43:37.0,22,Confirmed,Failed,4633.08,878.7,833.95,4588.33
6890,6891,276,118,1,43:37.0,43:37.0,22,Confirmed,Pending,998.97,39.27,179.81,1139.51
6891,6892,276,1252,5,43:37.0,43:37.0,22,Completed,Paid,2921.6,449.28,525.89,2998.21
6892,6893,276,2278,9,43:37.0,43:37.0,22,Confirmed,Failed,3823.6,595.42,688.25,3916.43
6893,6894,276,1306,5,43:37.0,43:37.0,22,Completed,Failed,2097.18,326.32,377.49,2148.35
6894,6895,276,334,2,43:37.0,43:37.0,22,Cancelled,Failed,2137.84,142.32,384.81,2380.33
6895,6896,276,1522,6,43:37.0,43:37.0,22,Confirmed,Pending,2699.12,229.33,485.84,2955.63
6896,6897,276,2224,9,43:37.0,43:37.0,22,Cancelled,Refunded,932.66,26.4,167.88,1074.14
6897,6898,276,1036,4,43:37.0,43:37.0,22,Confirmed,Pending,1633.77,103.59,294.08,1824.26
6898,6899,276,1306,5,43:37.0,43:37.0,22,Confirmed,Refunded,2093.06,148.79,376.75,2321.02
6899,6900,276,2062,8,43:37.0,43:37.0,22,Confirmed,Refunded,4200.1,216.64,756.02,4739.48
6900,6901,276,1360,6,43:37.0,43:37.0,22,Completed,Pending,2305.96,22.34,415.07,2698.69
6901,6902,276,1414,6,43:37.0,43:37.0,22,Confirmed,Refunded,2688.83,501.85,483.99,2670.97
6902,6903,276,1144,5,43:37.0,43:37.0,22,Cancelled,Failed,4718.69,305.97,849.36,5262.08
6903,6904,276,1738,7,43:37.0,43:37.0,22,Completed,Refunded,2399.05,73.9,431.83,2756.98
6904,6905,276,1468,6,43:37.0,43:37.0,22,Completed,Failed,1515.02,199.16,272.7,1588.56
6905,6906,276,442,2,43:37.0,43:37.0,22,Confirmed,Failed,1527.05,27.17,274.87,1774.75
6906,6907,276,1090,5,43:37.0,43:37.0,22,Confirmed,Refunded,3815.89,258.95,686.86,4243.8
6907,6908,276,1468,6,43:37.0,43:37.0,22,Cancelled,Pending,4743.77,316.02,853.88,5281.63
6908,6909,276,2602,10,43:37.0,43:37.0,22,Confirmed,Failed,1870.83,195.63,336.75,2011.95
6909,6910,276,1090,5,43:37.0,43:37.0,22,Completed,Paid,4098.68,235.99,737.76,4600.45
6910,6911,276,10,1,43:37.0,43:37.0,22,Cancelled,Refunded,2110.18,211.93,379.83,2278.08
6911,6912,276,2656,10,43:37.0,43:37.0,22,Completed,Paid,1779.15,132.89,320.25,1966.51
6912,6913,276,1468,6,43:37.0,43:37.0,22,Cancelled,Refunded,3731.85,430.25,671.73,3973.33
6913,6914,276,2170,9,43:37.0,43:37.0,22,Cancelled,Paid,4187.59,119.12,753.77,4822.24
6914,6915,276,658,3,43:37.0,43:37.0,22,Completed,Refunded,3341.59,665.98,601.49,3277.1
6915,6916,276,2278,9,43:37.0,43:37.0,22,Cancelled,Refunded,557.63,53.19,100.37,604.81
6916,6917,276,2386,9,43:37.0,43:37.0,22,Confirmed,Pending,2204.44,391.17,396.8,2210.07
6917,6918,276,1468,6,43:37.0,43:37.0,22,Cancelled,Paid,1240.35,119.84,223.26,1343.77
6918,6919,276,712,3,43:37.0,43:37.0,22,Cancelled,Pending,3035.02,575.16,546.3,3006.16
6919,6920,276,1900,8,43:37.0,43:37.0,22,Cancelled,Failed,2110.16,217.23,379.83,2272.76
6920,6921,276,2548,10,43:37.0,43:37.0,22,Confirmed,Refunded,3887.02,561.23,699.66,4025.45
6921,6922,276,118,1,43:37.0,43:37.0,22,Confirmed,Paid,1541.21,88.33,277.42,1730.3
6922,6923,276,388,2,43:37.0,43:37.0,22,Completed,Failed,4746.74,820.02,854.41,4781.13
6923,6924,276,2602,10,43:37.0,43:37.0,22,Completed,Refunded,1286.59,103.43,231.59,1414.75
6924,6925,276,982,4,43:37.0,43:37.0,22,Confirmed,Refunded,1893.07,198.37,340.75,2035.45
6925,6926,276,2224,9,43:37.0,43:37.0,22,Completed,Failed,1584.98,208.4,285.3,1661.88
6926,6927,276,2548,10,43:37.0,43:37.0,22,Completed,Pending,662.19,60.57,119.19,720.81
6927,6928,276,1900,8,43:37.1,43:37.1,22,Cancelled,Pending,3634.15,193.41,654.15,4094.89
6928,6929,277,1519,6,43:37.1,43:37.1,53,Completed,Refunded,4335.22,23.01,780.34,5092.55
6929,6930,277,169,1,43:37.1,43:37.1,53,Cancelled,Refunded,4437.71,823.04,798.79,4413.46
6930,6931,277,385,2,43:37.1,43:37.1,53,Completed,Failed,4206.54,92.97,757.18,4870.75
6931,6932,277,331,2,43:37.1,43:37.1,53,Cancelled,Paid,2766.41,285.09,497.95,2979.27
6932,6933,277,7,1,43:37.1,43:37.1,53,Confirmed,Refunded,4018.13,276.63,723.26,4464.76
6933,6934,277,1573,6,43:37.1,43:37.1,53,Completed,Pending,1274.91,69.53,229.48,1434.86
6934,6935,277,709,3,43:37.1,43:37.1,53,Cancelled,Refunded,1094.82,193.2,197.07,1098.69
6935,6936,277,7,1,43:37.1,43:37.1,53,Completed,Paid,1589.05,145.9,286.03,1729.18
6936,6937,277,763,3,43:37.1,43:37.1,53,Completed,Failed,1842.22,202.7,331.6,1971.12
6937,6938,277,277,2,43:37.1,43:37.1,53,Completed,Paid,2611.26,177.95,470.03,2903.34
6938,6939,277,2113,8,43:37.1,43:37.1,53,Completed,Failed,2567.64,76.72,462.18,2953.1
6939,6940,277,61,1,43:37.1,43:37.1,53,Confirmed,Paid,555.13,42.1,99.92,612.95
6940,6941,277,1195,5,43:37.1,43:37.1,53,Cancelled,Failed,3965.57,281.63,713.8,4397.74
6941,6942,277,763,3,43:37.1,43:37.1,53,Completed,Pending,4494.31,14.38,808.98,5288.91
6942,6943,277,223,1,43:37.1,43:37.1,53,Completed,Pending,3421.59,589.5,615.89,3447.98
6943,6944,277,1087,5,43:37.1,43:37.1,53,Cancelled,Paid,1379.91,247.33,248.38,1380.96
6944,6945,277,2329,9,43:37.1,43:37.1,53,Cancelled,Paid,4139.53,259.42,745.12,4625.23
6945,6946,277,2599,10,43:37.1,43:37.1,53,Cancelled,Pending,693.9,8.07,124.9,810.73
6946,6947,277,1465,6,43:37.1,43:37.1,53,Cancelled,Refunded,1748.76,16.46,314.78,2047.08
6947,6948,277,1141,5,43:37.1,43:37.1,53,Cancelled,Paid,3796.56,136.05,683.38,4343.89
6948,6949,277,2653,10,43:37.1,43:37.1,53,Confirmed,Paid,831.88,145.75,149.74,835.87
6949,6950,277,61,1,43:37.1,43:37.1,53,Completed,Refunded,3287.9,435.71,591.82,3444.01
6950,6951,277,493,2,43:37.1,43:37.1,53,Completed,Paid,606.93,99.12,109.25,617.06
6951,6952,277,1033,4,43:37.1,43:37.1,53,Confirmed,Failed,2820.34,128.25,507.66,3199.75
6952,6953,277,385,2,43:37.1,43:37.1,53,Confirmed,Paid,3683.59,661.91,663.05,3684.73
6953,6954,277,2545,10,43:37.1,43:37.1,53,Completed,Paid,3105.65,578.41,559.02,3086.26
6954,6955,277,2437,10,43:37.1,43:37.1,53,Completed,Refunded,1430.55,217.17,257.5,1470.88
6955,6956,277,1411,6,43:37.1,43:37.1,53,Completed,Refunded,1301.79,186.97,234.32,1349.14
6956,6957,277,2599,10,43:37.1,43:37.1,53,Confirmed,Refunded,3972.92,457.01,715.13,4231.04
6957,6958,277,2599,10,43:37.1,43:37.1,53,Completed,Failed,4368.52,629.41,786.33,4525.44
6958,6959,277,2599,10,43:37.1,43:37.1,53,Confirmed,Paid,1625.64,145.65,292.62,1772.61
6959,6960,277,2545,10,43:37.1,43:37.1,53,Completed,Failed,4750.72,637.39,855.13,4968.46
6960,6961,277,1789,7,43:37.1,43:37.1,53,Cancelled,Refunded,3792.72,590.75,682.69,3884.66
6961,6962,277,709,3,43:37.1,43:37.1,53,Cancelled,Pending,3837.5,493,690.75,4035.25
6962,6963,277,655,3,43:37.1,43:37.1,53,Cancelled,Refunded,2270.72,144.22,408.73,2535.23
6963,6964,277,817,4,43:37.1,43:37.1,53,Cancelled,Failed,4525.31,782.01,814.56,4557.86
6964,6965,277,2221,9,43:37.1,43:37.1,53,Confirmed,Pending,4250.83,445.41,765.15,4570.57
6965,6966,278,2278,9,43:37.1,43:37.1,22,Cancelled,Paid,4391.72,89.28,790.51,5092.95
6966,6967,278,1360,6,43:37.1,43:37.1,22,Completed,Pending,1180.34,207.72,212.46,1185.08
6967,6968,278,2332,9,43:37.1,43:37.1,22,Confirmed,Paid,1153.18,36.65,207.57,1324.1
6968,6969,278,712,3,43:37.1,43:37.1,22,Confirmed,Paid,1203.71,15.82,216.67,1404.56
6969,6970,278,64,1,43:37.1,43:37.1,22,Cancelled,Pending,3874.3,722.58,697.37,3849.09
6970,6971,278,1306,5,43:37.1,43:37.1,22,Confirmed,Refunded,3120.54,535.91,561.7,3146.33
6971,6972,278,1306,5,43:37.1,43:37.1,22,Completed,Failed,4508.88,230.4,811.6,5090.08
6972,6973,278,1738,7,43:37.1,43:37.1,22,Completed,Refunded,1313.73,101.58,236.47,1448.62
