Booking_ID,User_ID,Provider_ID,Service_ID,Booking_Date,Service_Date,Service_Location,Booking_Status,Payment_Status,Service_Time,Booking_Time,Lead_Time,Service_Time_Slot,Base_Fare,Adjusted_Fare,Location_Adjusted_Fare,Final_Payment
3278,137,386,2,2013-02-16,2013-02-25,14,Confirmed,Refunded,20,18:19:03,9,Evening,735,735.0,875.0,962.5
16288,657,386,2,2013-02-19,2013-03-01,14,Completed,Pending,10,09:16:20,10,Morning,735,735.0,875.0,875.0
17895,718,386,2,2013-02-28,2013-03-04,14,Cancelled,Refunded,5,05:21:05,4,Night,735,735.0,875.0,1006.25
16295,657,386,2,2013-02-28,2013-03-07,14,Cancelled,Paid,21,12:33:28,7,Evening,735,735.0,875.0,962.5
10935,440,386,2,2013-03-02,2013-03-08,14,Completed,Failed,22,17:43:43,6,Night,735,735.0,875.0,1006.25
7581,298,386,2,2013-03-07,2013-03-10,14,Cancelled,Paid,22,06:46:35,3,Night,735,735.0,875.0,1006.25
21994,896,386,2,2013-03-11,2013-03-14,14,Completed,Refunded,12,23:10:22,3,Afternoon,735,735.0,875.0,918.75
29446,1198,386,2,2013-03-11,2013-03-16,14,Confirmed,Paid,1,08:15:13,5,Night,735,735.0,875.0,1006.25
17900,718,386,2,2013-03-14,2013-03-19,14,Cancelled,Pending,9,08:12:37,5,Morning,735,735.0,875.0,875.0
22005,896,386,2,2013-03-15,2013-03-21,14,Cancelled,Failed,3,10:17:52,6,Night,735,735.0,875.0,1006.25
10932,440,386,2,2013-03-23,2013-03-26,14,Cancelled,Paid,14,09:31:28,3,Afternoon,735,735.0,875.0,918.75
19626,792,386,2,2013-03-22,2013-03-27,14,Confirmed,Paid,17,14:24:26,5,Evening,735,735.0,875.0,962.5
15910,640,386,2,2013-03-27,2013-04-01,14,Confirmed,Failed,23,13:39:24,5,Night,735,735.0,875.0,1006.25
23142,936,386,2,2013-04-03,2013-04-06,14,Completed,Paid,7,21:27:16,3,Morning,735,735.0,875.0,875.0
29444,1198,386,2,2013-04-03,2013-04-07,14,Confirmed,Pending,3,21:27:37,4,Night,735,735.0,875.0,1006.25
22209,904,386,2,2013-04-07,2013-04-11,14,Cancelled,Paid,13,06:48:24,4,Afternoon,735,735.0,875.0,918.75
13408,541,386,2,2013-04-11,2013-04-15,14,Completed,Pending,3,08:23:16,4,Night,735,735.0,875.0,1006.25
21983,896,386,2,2013-04-16,2013-04-19,14,Cancelled,Failed,11,21:23:26,3,Morning,735,735.0,875.0,875.0
17923,718,386,2,2013-04-11,2013-04-21,14,Cancelled,Refunded,8,04:39:47,10,Morning,735,735.0,875.0,875.0
17897,718,386,2,2013-04-22,2013-04-24,14,Confirmed,Refunded,23,04:09:33,2,Night,735,882.0,1022.0,1175.3
14161,572,386,2,2013-04-17,2013-04-27,14,Cancelled,Paid,1,11:33:20,10,Night,735,735.0,875.0,1006.25
9444,378,386,2,2013-04-20,2013-04-30,14,Cancelled,Failed,8,01:24:36,10,Morning,735,735.0,875.0,875.0
18496,744,387,2,2014-10-09,2014-10-12,13,Completed,Pending,6,08:52:49,3,Morning,735,735.0,865.0,865.0
14433,583,387,2,2014-10-15,2014-10-17,13,Confirmed,Failed,11,22:28:56,2,Morning,735,882.0,1012.0,1012.0
7117,282,387,2,2014-10-16,2014-10-19,13,Completed,Paid,18,03:26:02,3,Evening,735,735.0,865.0,951.5
26102,1051,387,2,2014-10-15,2014-10-21,13,Cancelled,Refunded,9,06:31:56,6,Morning,735,735.0,865.0,865.0
19538,788,387,2,2014-10-16,2014-10-22,13,Cancelled,Refunded,1,23:22:59,6,Night,735,735.0,865.0,994.75
14436,583,387,2,2014-10-22,2014-10-26,13,Completed,Failed,17,05:56:27,4,Evening,735,735.0,865.0,951.5
14430,583,387,2,2014-10-27,2014-10-30,13,Confirmed,Refunded,20,13:24:26,3,Evening,735,735.0,865.0,951.5
17683,708,387,2,2014-10-24,2014-11-02,13,Confirmed,Paid,20,15:32:48,9,Evening,735,735.0,865.0,951.5
3196,134,387,2,2014-10-27,2014-11-03,13,Completed,Failed,20,06:50:07,7,Evening,735,735.0,865.0,951.5
18482,744,387,2,2014-10-30,2014-11-08,13,Confirmed,Failed,10,22:27:45,9,Morning,735,735.0,865.0,865.0
3180,134,387,2,2014-11-08,2014-11-12,13,Confirmed,Refunded,10,15:38:41,4,Morning,735,735.0,865.0,865.0
2070,86,387,2,2014-11-07,2014-11-15,13,Confirmed,Paid,0,08:59:14,8,Night,735,735.0,865.0,994.75
7335,290,388,2,2013-11-14,2013-11-22,22,Confirmed,Refunded,20,20:05:57,8,Evening,735,735.0,955.0,1050.5
9916,398,388,2,2013-11-23,2013-11-27,22,Completed,Paid,4,05:45:53,4,Night,735,735.0,955.0,1098.25
32527,1327,388,2,2013-11-27,2013-11-30,22,Confirmed,Paid,7,22:02:27,3,Morning,735,735.0,955.0,955.0
5635,231,388,2,2013-11-22,2013-12-02,22,Completed,Failed,19,18:27:20,10,Evening,735,735.0,955.0,1050.5
297,11,388,2,2013-11-28,2013-12-04,22,Completed,Pending,16,02:05:29,6,Afternoon,735,735.0,955.0,1002.75
6923,276,388,2,2013-12-03,2013-12-05,22,Completed,Failed,22,06:48:55,2,Night,735,882.0,1102.0,1267.3
2312,95,388,2,2013-11-30,2013-12-06,22,Confirmed,Paid,16,14:33:56,6,Afternoon,735,735.0,955.0,1002.75
4887,200,388,2,2013-11-30,2013-12-07,22,Cancelled,Refunded,3,08:22:43,7,Night,735,735.0,955.0,1098.25
13894,562,388,2,2013-12-07,2013-12-12,22,Confirmed,Refunded,1,13:46:44,5,Night,735,735.0,955.0,1098.25
6883,276,388,2,2013-12-09,2013-12-15,22,Cancelled,Paid,14,12:29:45,6,Afternoon,735,735.0,955.0,1002.75
5525,226,388,2,2013-12-08,2013-12-18,22,Confirmed,Pending,22,07:23:43,10,Night,735,735.0,955.0,1098.25
5546,226,388,2,2013-12-10,2013-12-19,22,Cancelled,Pending,5,02:34:49,9,Night,735,735.0,955.0,1098.25
7841,308,389,2,2024-08-30,2024-09-08,18,Confirmed,Paid,18,23:51:16,9,Evening,735,735.0,915.0,1006.5
7843,308,389,2,2024-09-09,2024-09-11,18,Cancelled,Failed,4,04:21:20,2,Night,735,882.0,1062.0,1221.3
29590,1204,389,2,2024-09-06,2024-09-13,18,Confirmed,Pending,8,07:19:11,7,Morning,735,735.0,915.0,915.0
26038,1049,389,2,2024-09-08,2024-09-17,18,Completed,Failed,1,11:05:35,9,Night,735,735.0,915.0,1052.25
10722,432,389,2,2024-09-13,2024-09-18,18,Completed,Pending,12,05:24:42,5,Afternoon,735,735.0,915.0,960.75
9359,374,389,2,2024-09-18,2024-09-22,18,Completed,Pending,21,03:39:50,4,Evening,735,735.0,915.0,1006.5
7840,308,389,2,2024-09-25,2024-09-27,18,Completed,Refunded,14,21:38:01,2,Afternoon,735,882.0,1062.0,1115.1
23699,959,389,2,2024-09-19,2024-09-29,18,Confirmed,Refunded,19,22:51:28,10,Evening,735,735.0,915.0,1006.5
14267,576,389,2,2024-09-22,2024-09-30,18,Confirmed,Paid,20,21:41:02,8,Evening,735,735.0,915.0,1006.5
5003,204,390,2,2017-03-25,2017-04-03,3,Cancelled,Failed,22,22:22:17,9,Night,735,735.0,765.0,879.75
29539,1202,391,2,2020-09-06,2020-09-12,4,Cancelled,Failed,9,00:06:38,6,Morning,735,735.0,775.0,775.0
8106,317,391,2,2020-09-13,2020-09-16,4,Cancelled,Pending,14,14:55:07,3,Afternoon,735,735.0,775.0,813.75
4761,196,391,2,2020-09-17,2020-09-21,4,Completed,Refunded,3,02:21:29,4,Night,735,735.0,775.0,891.25
9024,357,391,2,2020-09-16,2020-09-25,4,Confirmed,Failed,3,17:12:14,9,Night,735,735.0,775.0,891.25
11560,465,391,2,2020-09-24,2020-09-26,4,Cancelled,Pending,1,13:39:08,2,Night,735,882.0,922.0,1060.3
13682,552,391,2,2020-09-25,2020-09-28,4,Cancelled,Paid,23,05:34:26,3,Night,735,735.0,775.0,891.25
266,10,391,2,2020-09-28,2020-09-30,4,Cancelled,Failed,5,06:57:04,2,Night,735,882.0,922.0,1060.3
8074,317,391,2,2020-09-28,2020-10-03,4,Cancelled,Paid,4,19:07:52,5,Night,735,735.0,775.0,891.25
4841,199,392,2,2013-02-01,2013-02-04,43,Confirmed,Paid,3,15:57:20,3,Night,735,735.0,1165.0,1339.75
30062,1223,392,2,2013-02-02,2013-02-08,43,Completed,Refunded,22,10:50:03,6,Night,735,735.0,1165.0,1339.75
14782,595,392,2,2013-02-01,2013-02-11,43,Confirmed,Refunded,9,02:56:29,10,Morning,735,735.0,1165.0,1165.0
26572,1068,392,2,2013-02-13,2013-02-16,43,Confirmed,Failed,15,19:05:40,3,Afternoon,735,735.0,1165.0,1223.25
3980,162,392,2,2013-02-15,2013-02-20,43,Confirmed,Failed,14,16:20:24,5,Afternoon,735,735.0,1165.0,1223.25
30483,1239,392,2,2013-02-16,2013-02-24,43,Cancelled,Pending,9,20:25:47,8,Morning,735,735.0,1165.0,1165.0
6630,267,392,2,2013-02-23,2013-02-27,43,Cancelled,Failed,13,03:47:10,4,Afternoon,735,735.0,1165.0,1223.25
19766,799,392,2,2013-02-24,2013-03-03,43,Confirmed,Paid,0,17:17:17,7,Night,735,735.0,1165.0,1339.75
1810,76,392,2,2013-02-23,2013-03-05,43,Completed,Failed,11,21:02:21,10,Morning,735,735.0,1165.0,1165.0
14760,595,392,2,2013-03-01,2013-03-06,43,Confirmed,Failed,9,20:42:39,5,Morning,735,735.0,1165.0,1165.0
19190,778,393,2,2019-01-11,2019-01-14,20,Completed,Refunded,8,05:46:58,3,Morning,735,735.0,935.0,935.0
27710,1119,393,2,2019-01-12,2019-01-17,20,Confirmed,Pending,22,15:47:04,5,Night,735,735.0,935.0,1075.25
20711,839,393,2,2019-01-12,2019-01-18,20,Confirmed,Refunded,8,15:28:58,6,Morning,735,735.0,935.0,935.0
13852,561,393,2,2019-01-17,2019-01-19,20,Cancelled,Failed,7,20:42:49,2,Morning,735,882.0,1082.0,1082.0
13884,561,393,2,2019-01-18,2019-01-22,20,Cancelled,Paid,15,00:17:46,4,Afternoon,735,735.0,935.0,981.75
1681,71,393,2,2019-01-19,2019-01-24,20,Confirmed,Pending,21,22:12:04,5,Evening,735,735.0,935.0,1028.5
24942,1006,393,2,2019-01-19,2019-01-26,20,Confirmed,Refunded,2,08:46:14,7,Night,735,735.0,935.0,1075.25
29895,1217,394,2,2022-07-25,2022-08-02,49,Confirmed,Paid,19,00:12:52,8,Evening,735,735.0,1225.0,1347.5
8944,353,394,2,2022-07-31,2022-08-05,49,Cancelled,Failed,15,06:25:05,5,Afternoon,735,735.0,1225.0,1286.25
16622,669,394,2,2022-07-30,2022-08-06,49,Confirmed,Failed,0,11:50:23,7,Night,735,735.0,1225.0,1408.75
23780,962,394,2,2022-08-05,2022-08-10,49,Cancelled,Refunded,15,22:09:28,5,Afternoon,735,735.0,1225.0,1286.25
19503,786,394,2,2022-08-11,2022-08-13,49,Completed,Refunded,2,18:53:08,2,Night,735,882.0,1372.0,1577.8
24864,1002,394,2,2022-08-08,2022-08-15,49,Confirmed,Pending,12,10:05:55,7,Afternoon,735,735.0,1225.0,1286.25
23776,962,394,2,2022-08-11,2022-08-20,49,Confirmed,Paid,21,08:16:22,9,Evening,735,735.0,1225.0,1347.5
19483,786,394,2,2022-08-19,2022-08-25,49,Completed,Pending,15,19:03:14,6,Afternoon,735,735.0,1225.0,1286.25
23317,944,394,2,2022-08-25,2022-08-29,49,Completed,Paid,17,02:06:00,4,Evening,735,735.0,1225.0,1347.5
23353,944,394,2,2022-08-30,2022-09-03,49,Cancelled,Paid,1,01:53:05,4,Night,735,735.0,1225.0,1408.75
29874,1217,394,2,2022-08-28,2022-09-06,49,Confirmed,Paid,20,21:29:44,9,Evening,735,735.0,1225.0,1347.5
29879,1217,394,2,2022-08-31,2022-09-08,49,Completed,Failed,20,00:13:45,8,Evening,735,735.0,1225.0,1347.5
24852,1002,394,2,2022-09-02,2022-09-09,49,Confirmed,Paid,14,17:51:56,7,Afternoon,735,735.0,1225.0,1286.25
16653,669,394,2,2022-09-02,2022-09-10,49,Cancelled,Paid,14,07:45:20,8,Afternoon,735,735.0,1225.0,1286.25
23333,944,394,2,2022-09-03,2022-09-12,49,Completed,Paid,16,07:45:22,9,Afternoon,735,735.0,1225.0,1286.25
8481,333,395,2,2021-02-02,2021-02-12,47,Confirmed,Paid,7,22:40:43,10,Morning,735,735.0,1205.0,1205.0
14122,569,395,2,2021-02-10,2021-02-14,47,Cancelled,Pending,8,16:51:28,4,Morning,735,735.0,1205.0,1205.0
4012,163,395,2,2021-02-14,2021-02-16,47,Confirmed,Pending,20,11:57:42,2,Evening,735,882.0,1352.0,1487.2
31950,1302,395,2,2021-02-15,2021-02-17,47,Cancelled,Failed,6,15:58:09,2,Morning,735,882.0,1352.0,1352.0
17770,714,395,2,2021-02-11,2021-02-21,47,Cancelled,Failed,10,17:21:14,10,Morning,735,735.0,1205.0,1205.0
21524,874,395,2,2021-02-18,2021-02-24,47,Confirmed,Paid,6,11:22:45,6,Morning,735,735.0,1205.0,1205.0
8476,333,395,2,2021-02-16,2021-02-25,47,Cancelled,Refunded,8,20:10:34,9,Morning,735,735.0,1205.0,1205.0
12883,515,395,2,2021-02-19,2021-02-26,47,Confirmed,Paid,9,10:38:05,7,Morning,735,735.0,1205.0,1205.0
14375,582,395,2,2021-02-24,2021-03-03,47,Completed,Paid,5,06:47:51,7,Night,735,735.0,1205.0,1385.75
21255,863,395,2,2021-02-27,2021-03-08,47,Cancelled,Pending,18,01:39:55,9,Evening,735,735.0,1205.0,1325.5
12876,515,395,2,2021-03-02,2021-03-09,47,Confirmed,Pending,5,10:40:01,7,Night,735,735.0,1205.0,1385.75
25157,1017,396,2,2013-02-22,2013-03-02,38,Cancelled,Paid,21,09:55:18,8,Evening,735,735.0,1115.0,1226.5
31937,1301,396,2,2013-02-28,2013-03-04,38,Cancelled,Failed,3,05:55:00,4,Night,735,735.0,1115.0,1282.25
17254,690,396,2,2013-03-02,2013-03-09,38,Confirmed,Pending,7,07:08:12,7,Morning,735,735.0,1115.0,1115.0
23109,933,396,2,2013-03-07,2013-03-13,38,Cancelled,Paid,19,17:13:19,6,Evening,735,735.0,1115.0,1226.5
17246,690,396,2,2013-03-08,2013-03-15,38,Cancelled,Failed,3,16:56:42,7,Night,735,735.0,1115.0,1282.25
25170,1017,396,2,2013-03-16,2013-03-20,38,Cancelled,Pending,3,19:39:01,4,Night,735,735.0,1115.0,1282.25
28046,1136,396,2,2013-03-15,2013-03-22,38,Confirmed,Refunded,13,19:00:35,7,Afternoon,735,735.0,1115.0,1170.75
28037,1136,396,2,2013-03-23,2013-03-27,38,Cancelled,Paid,12,21:06:45,4,Afternoon,735,735.0,1115.0,1170.75
16183,650,396,2,2013-03-22,2013-03-31,38,Completed,Pending,19,21:24:01,9,Evening,735,735.0,1115.0,1226.5
15681,630,397,2,2024-12-20,2024-12-26,16,Cancelled,Pending,0,07:47:57,6,Night,735,735.0,895.0,1029.25
20232,816,397,2,2024-12-22,2024-12-28,16,Completed,Pending,20,20:56:41,6,Evening,735,735.0,895.0,984.5
11868,477,397,2,2024-12-19,2024-12-29,16,Completed,Pending,14,02:55:51,10,Afternoon,735,735.0,895.0,939.75
16749,672,397,2,2024-12-28,2024-12-30,16,Cancelled,Refunded,6,17:10:35,2,Morning,735,882.0,1042.0,1042.0
10564,426,397,2,2024-12-28,2025-01-02,16,Confirmed,Refunded,12,18:09:33,5,Afternoon,735,735.0,895.0,939.75
16738,672,397,2,2024-12-30,2025-01-04,16,Confirmed,Paid,13,14:38:58,5,Afternoon,735,735.0,895.0,939.75
14334,579,397,2,2024-12-28,2025-01-07,16,Confirmed,Paid,22,06:07:46,10,Night,735,735.0,895.0,1029.25
3828,157,397,2,2025-01-01,2025-01-08,16,Confirmed,Refunded,19,07:40:35,7,Evening,735,735.0,895.0,984.5
21951,893,397,2,2025-01-05,2025-01-13,16,Completed,Refunded,3,20:17:36,8,Night,735,735.0,895.0,1029.25
4964,202,397,2,2025-01-08,2025-01-14,16,Cancelled,Paid,3,19:11:09,6,Night,735,735.0,895.0,1029.25
29946,1218,397,2,2025-01-08,2025-01-16,16,Completed,Pending,18,15:53:09,8,Evening,735,735.0,895.0,984.5
4967,203,397,2,2025-01-12,2025-01-21,16,Confirmed,Refunded,11,19:05:48,9,Morning,735,735.0,895.0,895.0
10150,408,397,2,2025-01-15,2025-01-23,16,Cancelled,Refunded,6,06:17:23,8,Morning,735,735.0,895.0,895.0
26121,1052,398,2,2015-02-25,2015-03-06,2,Cancelled,Pending,23,20:40:36,9,Night,735,735.0,755.0,868.25
7683,302,398,2,2015-03-04,2015-03-09,2,Cancelled,Pending,10,07:25:15,5,Morning,735,735.0,755.0,755.0
26897,1085,398,2,2015-03-08,2015-03-13,2,Confirmed,Refunded,15,12:35:33,5,Afternoon,735,735.0,755.0,792.75
7650,302,398,2,2015-03-12,2015-03-14,2,Cancelled,Paid,20,10:45:34,2,Evening,735,882.0,902.0,992.2
16212,651,398,2,2015-03-09,2015-03-18,2,Cancelled,Paid,2,13:30:10,9,Night,735,735.0,755.0,868.25
15110,606,398,2,2015-03-16,2015-03-23,2,Confirmed,Paid,21,19:53:22,7,Evening,735,735.0,755.0,830.5
26908,1085,398,2,2015-03-20,2015-03-25,2,Cancelled,Pending,20,03:41:27,5,Evening,735,735.0,755.0,830.5
26931,1085,398,2,2015-03-20,2015-03-30,2,Confirmed,Pending,14,18:12:34,10,Afternoon,735,735.0,755.0,792.75
2225,93,399,2,2015-11-03,2015-11-09,11,Confirmed,Pending,18,02:32:35,6,Evening,735,735.0,845.0,929.5
25803,1040,399,2,2015-11-11,2015-11-13,11,Confirmed,Pending,13,17:00:21,2,Afternoon,735,882.0,992.0,1041.6
23796,963,399,2,2015-11-13,2015-11-18,11,Completed,Paid,5,04:08:23,5,Night,735,735.0,845.0,971.75
19865,802,399,2,2015-11-12,2015-11-20,11,Confirmed,Paid,10,02:00:35,8,Morning,735,735.0,845.0,845.0
11965,482,399,2,2015-11-13,2015-11-22,11,Completed,Paid,23,02:43:59,9,Night,735,735.0,845.0,971.75
11998,482,399,2,2015-11-22,2015-11-27,11,Completed,Refunded,13,00:43:43,5,Afternoon,735,735.0,845.0,887.25
21842,888,399,2,2015-11-19,2015-11-28,11,Confirmed,Refunded,14,17:50:39,9,Afternoon,735,735.0,845.0,887.25
22825,923,399,2,2015-11-27,2015-11-29,11,Completed,Refunded,16,23:20:48,2,Afternoon,735,882.0,992.0,1041.6
20198,815,399,2,2015-11-24,2015-12-02,11,Completed,Pending,5,00:18:08,8,Night,735,735.0,845.0,971.75
25657,1036,399,2,2015-11-26,2015-12-05,11,Cancelled,Refunded,22,23:39:46,9,Night,735,735.0,845.0,971.75
8299,326,399,2,2015-12-07,2015-12-09,11,Confirmed,Refunded,12,06:44:31,2,Afternoon,735,882.0,992.0,1041.6
20207,815,399,2,2015-12-08,2015-12-13,11,Confirmed,Pending,18,06:48:20,5,Evening,735,735.0,845.0,929.5
8536,335,399,2,2015-12-07,2015-12-17,11,Cancelled,Refunded,10,18:03:17,10,Morning,735,735.0,845.0,845.0
11992,482,399,2,2015-12-14,2015-12-20,11,Cancelled,Paid,1,09:21:17,6,Night,735,735.0,845.0,971.75
25676,1036,399,2,2015-12-18,2015-12-25,11,Completed,Refunded,17,21:50:07,7,Evening,735,735.0,845.0,929.5
28386,1152,399,2,2015-12-20,2015-12-29,11,Cancelled,Pending,16,01:55:48,9,Afternoon,735,735.0,845.0,887.25
17813,715,400,2,2018-06-23,2018-06-26,52,Cancelled,Pending,4,18:03:48,3,Night,735,735.0,1255.0,1443.25
26436,1063,400,2,2018-06-23,2018-06-28,52,Cancelled,Paid,3,07:35:20,5,Night,735,735.0,1255.0,1443.25
5708,233,400,2,2018-06-23,2018-07-03,52,Confirmed,Paid,18,03:01:29,10,Evening,735,735.0,1255.0,1380.5
24430,986,400,2,2018-07-01,2018-07-05,52,Confirmed,Refunded,7,02:09:56,4,Morning,735,735.0,1255.0,1255.0
16332,659,400,2,2018-07-03,2018-07-06,52,Completed,Pending,18,07:17:44,3,Evening,735,735.0,1255.0,1380.5
17812,715,400,2,2018-07-03,2018-07-08,52,Completed,Pending,22,07:20:30,5,Night,735,735.0,1255.0,1443.25
26464,1063,400,2,2018-07-02,2018-07-09,52,Completed,Failed,7,12:04:16,7,Morning,735,735.0,1255.0,1255.0
10880,438,400,2,2018-07-09,2018-07-11,52,Cancelled,Refunded,21,03:03:30,2,Evening,735,882.0,1402.0,1542.2
10454,422,400,2,2018-07-14,2018-07-16,52,Completed,Paid,18,09:49:29,2,Evening,735,882.0,1402.0,1542.2
10470,422,400,2,2018-07-10,2018-07-20,52,Completed,Pending,1,13:08:51,10,Night,735,735.0,1255.0,1443.25
26453,1063,400,2,2018-07-16,2018-07-22,52,Cancelled,Failed,9,07:05:34,6,Morning,735,735.0,1255.0,1255.0
10943,441,400,2,2018-07-18,2018-07-27,52,Cancelled,Paid,11,14:48:47,9,Morning,735,735.0,1255.0,1255.0
21363,868,401,2,2021-06-15,2021-06-21,41,Confirmed,Pending,10,23:29:59,6,Morning,735,735.0,1145.0,1145.0
28584,1161,401,2,2021-06-18,2021-06-25,41,Confirmed,Pending,22,11:00:20,7,Night,735,735.0,1145.0,1316.75
8209,324,401,2,2021-06-21,2021-06-29,41,Cancelled,Failed,2,22:20:46,8,Night,735,735.0,1145.0,1316.75
10438,421,401,2,2021-06-25,2021-06-30,41,Confirmed,Pending,0,19:10:46,5,Night,735,735.0,1145.0,1316.75
28208,1144,401,2,2021-06-26,2021-07-03,41,Confirmed,Pending,3,14:45:57,7,Night,735,735.0,1145.0,1316.75
19183,777,402,2,2014-06-04,2014-06-14,10,Cancelled,Failed,17,11:50:35,10,Evening,735,735.0,835.0,918.5
31311,1271,402,2,2014-06-07,2014-06-15,10,Cancelled,Failed,7,07:53:32,8,Morning,735,735.0,835.0,835.0
971,40,402,2,2014-06-16,2014-06-20,10,Cancelled,Refunded,15,23:59:14,4,Afternoon,735,735.0,835.0,876.75
4649,192,402,2,2014-06-21,2014-06-25,10,Cancelled,Paid,13,18:49:03,4,Afternoon,735,735.0,835.0,876.75
29578,1203,402,2,2014-06-24,2014-06-29,10,Cancelled,Pending,8,05:33:12,5,Morning,735,735.0,835.0,835.0
2934,123,402,2,2014-06-30,2014-07-03,10,Cancelled,Failed,5,05:47:28,3,Night,735,735.0,835.0,960.25
20134,812,402,2,2014-07-04,2014-07-08,10,Confirmed,Failed,23,14:11:24,4,Night,735,735.0,835.0,960.25
6433,259,402,2,2014-07-05,2014-07-13,10,Cancelled,Paid,10,00:36:52,8,Morning,735,735.0,835.0,835.0
29555,1203,402,2,2014-07-12,2014-07-16,10,Completed,Paid,13,13:21:38,4,Afternoon,735,735.0,835.0,876.75
5976,242,402,2,2014-07-10,2014-07-17,10,Confirmed,Refunded,19,12:35:09,7,Evening,735,735.0,835.0,918.5
29841,1215,403,2,2020-05-17,2020-05-21,51,Cancelled,Refunded,1,04:15:16,4,Night,735,735.0,1245.0,1431.75
11339,456,403,2,2020-05-17,2020-05-24,51,Confirmed,Paid,18,03:21:42,7,Evening,735,735.0,1245.0,1369.5
28434,1153,403,2,2020-05-23,2020-05-29,51,Completed,Refunded,5,06:39:58,6,Night,735,735.0,1245.0,1431.75
30595,1242,403,2,2020-05-26,2020-05-30,51,Cancelled,Refunded,7,18:30:02,4,Morning,735,735.0,1245.0,1245.0
22674,918,404,2,2016-05-11,2016-05-20,36,Cancelled,Failed,18,19:36:07,9,Evening,735,735.0,1095.0,1204.5
437,17,404,2,2016-05-22,2016-05-24,36,Confirmed,Failed,5,21:34:18,2,Night,735,882.0,1242.0,1428.3
28294,1147,404,2,2016-05-19,2016-05-27,36,Completed,Refunded,2,19:08:07,8,Night,735,735.0,1095.0,1259.25
12475,497,404,2,2016-05-22,2016-06-01,36,Confirmed,Pending,22,20:45:32,10,Night,735,735.0,1095.0,1259.25
11814,475,404,2,2016-06-03,2016-06-06,36,Cancelled,Refunded,0,19:03:01,3,Night,735,735.0,1095.0,1259.25
3725,152,404,2,2016-06-02,2016-06-11,36,Cancelled,Refunded,10,15:32:16,9,Morning,735,735.0,1095.0,1095.0
11791,475,404,2,2016-06-07,2016-06-14,36,Confirmed,Refunded,18,07:22:36,7,Evening,735,735.0,1095.0,1204.5
28301,1147,404,2,2016-06-10,2016-06-17,36,Completed,Failed,14,20:16:17,7,Afternoon,735,735.0,1095.0,1149.75
445,17,404,2,2016-06-13,2016-06-18,36,Confirmed,Paid,18,22:29:21,5,Evening,735,735.0,1095.0,1204.5
16226,652,404,2,2016-06-18,2016-06-21,36,Confirmed,Paid,11,22:48:01,3,Morning,735,735.0,1095.0,1095.0
18990,767,404,2,2016-06-22,2016-06-26,36,Cancelled,Failed,21,06:10:53,4,Evening,735,735.0,1095.0,1204.5
7251,286,405,2,2018-05-09,2018-05-17,54,Cancelled,Refunded,15,05:29:30,8,Afternoon,735,735.0,1275.0,1338.75
23691,958,405,2,2018-05-14,2018-05-21,54,Completed,Pending,14,19:55:30,7,Afternoon,735,735.0,1275.0,1338.75
11465,462,405,2,2018-05-20,2018-05-23,54,Confirmed,Pending,11,17:27:12,3,Morning,735,735.0,1275.0,1275.0
19796,800,405,2,2018-05-24,2018-05-26,54,Cancelled,Refunded,21,01:58:00,2,Evening,735,882.0,1422.0,1564.2
7244,286,405,2,2018-05-24,2018-05-29,54,Confirmed,Failed,21,04:57:52,5,Evening,735,735.0,1275.0,1402.5
9788,393,405,2,2018-06-01,2018-06-03,54,Confirmed,Pending,15,13:46:19,2,Afternoon,735,882.0,1422.0,1493.1
11455,462,405,2,2018-05-30,2018-06-07,54,Cancelled,Failed,7,09:06:00,8,Morning,735,735.0,1275.0,1275.0
16934,680,405,2,2018-06-04,2018-06-09,54,Cancelled,Failed,5,19:06:44,5,Night,735,735.0,1275.0,1466.25
3325,140,405,2,2018-06-06,2018-06-13,54,Confirmed,Failed,20,14:51:21,7,Evening,735,735.0,1275.0,1402.5
16939,680,405,2,2018-06-08,2018-06-17,54,Cancelled,Paid,6,11:07:27,9,Morning,735,735.0,1275.0,1275.0
14875,598,405,2,2018-06-20,2018-06-22,54,Completed,Pending,0,17:31:25,2,Night,735,882.0,1422.0,1635.3
11273,453,405,2,2018-06-21,2018-06-26,54,Cancelled,Pending,10,06:19:43,5,Morning,735,735.0,1275.0,1275.0
19776,800,405,2,2018-06-22,2018-06-29,54,Cancelled,Pending,17,09:53:24,7,Evening,735,735.0,1275.0,1402.5
11476,462,405,2,2018-06-24,2018-07-03,54,Completed,Pending,2,10:47:27,9,Night,735,735.0,1275.0,1466.25
7260,286,405,2,2018-06-26,2018-07-05,54,Completed,Refunded,2,13:05:16,9,Night,735,735.0,1275.0,1466.25
3311,140,405,2,2018-07-02,2018-07-07,54,Completed,Pending,2,09:42:23,5,Night,735,735.0,1275.0,1466.25
19901,804,405,2,2018-06-30,2018-07-09,54,Completed,Paid,19,03:28:18,9,Evening,735,735.0,1275.0,1402.5
9789,393,405,2,2018-07-08,2018-07-10,54,Confirmed,Failed,18,11:50:35,2,Evening,735,882.0,1422.0,1564.2
1389,59,406,2,2019-08-08,2019-08-18,7,Completed,Paid,8,13:56:14,10,Morning,735,735.0,805.0,805.0
8617,338,406,2,2019-08-17,2019-08-21,7,Cancelled,Failed,3,11:37:12,4,Night,735,735.0,805.0,925.75
32090,1307,406,2,2019-08-21,2019-08-23,7,Confirmed,Pending,8,11:11:02,2,Morning,735,882.0,952.0,952.0
